doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_de_8_sent25,Berlin,81,87,LOC,Q64
hidden_test_de_8_sent51,Debrezin,44,52,LOC,Q79880
hidden_test_de_8_sent54,Amerika,67,74,LOC,Q828
hidden_test_de_8_sent60,Leach,58,63,PER,NIL
hidden_test_de_8_sent345,WEIGL'S VARIÉTÉDREHER - PARK,0,28,LOC,NIL
hidden_test_de_8_sent345,Oesterreich,160,171,LOC,Q28513
hidden_test_de_8_sent400,VerlagOtto & Co,17,32,ORG,NIL
hidden_test_de_8_sent403,Oesterreichische Waffenfabriks-Gesellschaft,0,43,ORG,NIL
hidden_test_de_8_sent403,"Wien, I., WollzeileFilderstr. 63",117,149,LOC,NIL
hidden_test_de_8_sent409,"Jakob Rothbergen1. Bez., Stephansplatz 9.",288,329,LOC,Q701662
hidden_test_de_8_sent418,Kronen=Zeitung,17,31,PROD,Q644103
hidden_test_de_8_sent435,Gottlieb Voith,8,22,PER,NIL
hidden_test_de_10_sent1,Bul¬& Co.,88,97,ORG,NIL
hidden_test_de_10_sent4,Leipzig,197,204,LOC,Q2079
hidden_test_de_10_sent5,Dresden,3,10,LOC,Q1731
hidden_test_de_10_sent5,Berlin,82,88,LOC,Q64
hidden_test_de_10_sent16,Preussen,6,14,LOC,Q38872
hidden_test_de_10_sent38,Frankreich,5,15,LOC,Q70802
hidden_test_de_10_sent40,Auguste Ammel,5,18,PER,NIL
hidden_test_de_10_sent40,A. Havas,85,93,ORG,Q516033
hidden_test_de_10_sent43,Spa¬nien,5,13,LOC,Q497777
hidden_test_de_10_sent54,Brasilien Buenos-Ayres,29,51,LOC,Q1486
hidden_test_de_10_sent63,Europa,58,64,LOC,Q46
hidden_test_de_10_sent97,Nordamerika,31,42,LOC,Q49
hidden_test_de_10_sent97,Frankreich,275,285,LOC,Q58296
hidden_test_de_10_sent100,St. Paul,625,633,ORG,Q231699
hidden_test_de_10_sent100,Veronica,1021,1029,PER,Q196653
hidden_test_de_10_sent108,St. Peter,32,41,LOC,Q12512
hidden_test_de_10_sent108,Ferdinand Gregorovius,717,738,PER,Q61425
hidden_test_de_10_sent108,"Nepot des Papstes, Peter Gae¬tani Graf v. Caserta",818,867,PER,Q134646
hidden_test_de_10_sent109,Basiliken von St. Peter,136,159,ORG,Q12512
hidden_test_de_10_sent127,Jesus Christus,2840,2854,PER,Q302
hidden_test_de_10_sent127,Preußen,3060,3067,LOC,Q27306
hidden_test_de_10_sent262,Lissa,270,275,LOC,Q203767
hidden_test_de_10_sent265,Hohe Warte,94,104,LOC,Q876564
hidden_test_de_10_sent275,Anglo=Bank,4,14,ORG,Q1418039
hidden_test_de_10_sent282,Anglo=Bank,38,48,ORG,Q1418039
hidden_test_de_10_sent285,Franco=Bank,130,141,ORG,NIL
hidden_test_de_10_sent290,Unionbank,3,12,ORG,Q63437767
hidden_test_de_10_sent291,Hypothekar=Rentenbank,20,41,ORG,NIL
hidden_test_de_10_sent304,Paris,144,149,LOC,Q90
hidden_test_de_10_sent324,Breslau,30,37,LOC,Q1799
hidden_test_de_10_sent327,Unionbank,81,90,ORG,Q63437767
hidden_test_de_10_sent332,Staatsbahn,71,81,ORG,NIL
hidden_test_de_10_sent348,Wiener Unionbank,3,19,ORG,Q63437767
hidden_test_de_10_sent352,österreich,1106,1116,LOC,Q533534
hidden_test_de_10_sent352,Staatsbahn,1162,1172,ORG,NIL
hidden_test_de_10_sent367,Lemberg=Czernowitz=Jassy Bahn,61,90,ORG,Q772253
hidden_test_de_10_sent380,Italien,86,93,LOC,Q172579
hidden_test_de_10_sent394,Heisler,5,12,PER,NIL
hidden_test_de_10_sent397,Wüst,4,8,PER,NIL
hidden_test_de_10_sent399,von Bauernfeld,26,40,PER,Q78865
hidden_test_de_10_sent400,Lewinsky,29,37,PER,Q1707508
hidden_test_de_10_sent401,Baumeister,4,14,PER,NIL
hidden_test_de_10_sent405,K. k. Hof-Operntheater,1,23,LOC,Q209937
hidden_test_de_10_sent407,E. Scribe,24,33,PER,Q319261
hidden_test_de_10_sent407,Meyerbeer,68,77,PER,Q105237
hidden_test_de_10_sent411,Vasco de Gama,0,13,PER,Q7328
hidden_test_de_10_sent421,Wiener Stadt-Theater,0,20,LOC,Q43436391
hidden_test_de_10_sent424,"Elisabeth, Königin vonEngland",0,29,LOC,Q179876
hidden_test_de_10_sent432,Brückner,5,13,PER,NIL
hidden_test_de_10_sent433,Möhring,4,11,PER,NIL
hidden_test_de_10_sent439,Matras,27,33,PER,Q1705232
hidden_test_de_10_sent449,Senger,25,31,PER,Q23061647
hidden_test_de_10_sent453,Pertera,27,34,PER,NIL
hidden_test_de_10_sent465,A. Berla,118,126,PER,Q15432075
hidden_test_de_10_sent473,CIRCUS RENZ,0,11,LOC,Q60583150
hidden_test_de_10_sent473,"Leopoldstadt, Circusgasse 44",12,40,LOC,NIL
hidden_test_de_10_sent487,Rußland,0,7,LOC,Q34266
hidden_test_de_10_sent488,Pianoforte - Fabrik,0,19,ORG,Q697519
hidden_test_de_11_sent4,Ministeriums desInnern,75,97,ORG,Q358589
hidden_test_de_11_sent4,Abgeordneten Kaftan,503,522,PER,Q13427235
hidden_test_de_11_sent4,Funke,532,537,PER,Q13423870
hidden_test_de_11_sent4,Abgeordnete Schorn,924,942,PER,Q21685564
hidden_test_de_11_sent4,Schorn,1160,1166,PER,Q21685564
hidden_test_de_11_sent10,Wilbrandt,118,127,PER,Q67953
hidden_test_de_11_sent17,Rutowski,11,19,PER,NIL
hidden_test_de_11_sent25,SchlesischeBuchdruckerei vormals S. Schottlaender,149,198,ORG,NIL
hidden_test_de_11_sent27,Friedrich Beck,43,57,PER,NIL
hidden_test_de_11_sent27,"Wien, Graben",139,151,LOC,Q699937
hidden_test_de_11_sent28,Dr. Eduard Bacher,158,175,PER,Q89426
hidden_test_de_11_sent28,Pittener Papierfabriks=Actien=Gesellschaft,298,340,ORG,NIL
hidden_test_de_12_sent3,Grafen Jaroslaw Thun,161,181,PER,Q15735108
hidden_test_de_12_sent3,Freiherrn v. Baratta,205,225,PER,NIL
hidden_test_de_12_sent10,WienerLandesgericht,90,109,ORG,NIL
hidden_test_de_12_sent14,Gießhübl=Sauerbrunn,129,148,LOC,Q1019975
hidden_test_de_12_sent14,Gräfenberg=Frei¬waldau,197,219,LOC,Q954611
hidden_test_de_12_sent16,Reichenhall,50,61,LOC,Q487971
hidden_test_de_12_sent16,Semmering,108,117,LOC,Q659891
hidden_test_de_12_sent16,Zuckmantel,211,221,LOC,Q207222
hidden_test_de_12_sent21,Marien¬bader Aerzteverein,142,167,ORG,NIL
hidden_test_de_12_sent24,Vinzenz Goller,90,104,PER,Q2527262
hidden_test_de_12_sent24,Johann Diebold,180,194,PER,NIL
hidden_test_de_12_sent25,altkatholischen St. Salvatorkirche,7,41,ORG,Q784184
hidden_test_de_12_sent29,Newyork,175,182,LOC,Q60
hidden_test_de_12_sent30,Newyork,60,67,LOC,Q60
hidden_test_de_12_sent30,Ehrlich,144,151,PER,Q57089
hidden_test_de_13_sent0,Otto ErichHartleben,676,695,PER,Q76279
hidden_test_de_13_sent2,deutschnationalen Partei,16,40,ORG,Q158227
hidden_test_de_13_sent2,Hugenberg,45,54,PER,Q65121
hidden_test_de_13_sent2,Krupp,183,188,ORG,Q679201
hidden_test_de_13_sent4,Hugenberg=Konzern,68,85,ORG,Q1287475
hidden_test_de_13_sent4,Ufa,254,257,ORG,Q41468
hidden_test_de_13_sent6,deutsch¬nationalen Partei,317,342,ORG,Q158227
hidden_test_de_13_sent7,Klönne,99,105,PER,Q1947969
hidden_test_de_13_sent7,volkskonservative“ Partei,618,643,ORG,Q548022
hidden_test_de_13_sent19,Zentrum,60,67,ORG,Q157537
hidden_test_de_13_sent20,Kabinett Brüning,10,26,ORG,Q449726
hidden_test_de_13_sent40,Jugoslawien,209,220,LOC,Q191077
hidden_test_de_13_sent47,Fritz=Lichtschein,422,439,PER,Q31092103
hidden_test_de_13_sent48,Brünn,38,43,LOC,Q14960
hidden_test_de_13_sent49,Krems,128,133,LOC,Q667328
hidden_test_de_13_sent53,Hohe Wand,52,61,LOC,Q21859871
hidden_test_de_13_sent54,Winzendorf,13,23,LOC,Q672292
hidden_test_de_13_sent54,Nordostkante,86,98,LOC,NIL
hidden_test_de_13_sent58,I. Kärntnerring 10,227,245,LOC,NIL
hidden_test_de_13_sent73,Ungarn,22,28,LOC,Q171150
hidden_test_de_13_sent75,Austro-Ungarische Handelskammer,0,31,ORG,NIL
hidden_test_de_13_sent76,öster¬reich,287,298,LOC,Q518101
hidden_test_de_13_sent80,Dr. Tausk,31,40,PER,NIL
hidden_test_de_13_sent80,Dr. Spath,272,281,PER,NIL
hidden_test_de_13_sent80,Grazer Klinik,647,660,ORG,Q1798169
hidden_test_de_13_sent83,Oberlandesgericht,21,38,ORG,Q15837274
hidden_test_de_13_sent85,Korneuburg,0,10,LOC,Q659841
hidden_test_de_13_sent85,Kreisgerichtes Korneuburg,65,90,ORG,Q66149329
hidden_test_de_13_sent88,OberstenGerichtshof,48,67,ORG,Q876935
hidden_test_de_13_sent88,Landesgericht Graz,233,251,ORG,Q42341692
hidden_test_de_13_sent92,Landesgericht Graz,151,169,ORG,Q42341692
hidden_test_de_13_sent93,Oberste Gerichtshof,4,23,ORG,NIL
hidden_test_de_13_sent95,Maria,112,117,PER,Q345
hidden_test_de_13_sent95,Franz Witt:,247,258,PER,Q95918
hidden_test_de_13_sent96,Altkatholische St. = Salvator = Kirche,0,38,LOC,Q784184
hidden_test_de_13_sent109,Premier Oil,71,82,ORG,NIL
hidden_test_de_13_sent116,oberösterreich,18,32,LOC,Q41967
hidden_test_de_13_sent120,Tiwag,58,63,ORG,Q1271744
hidden_test_de_13_sent132,österreich,47,57,LOC,Q518101
hidden_test_de_13_sent152,China,248,253,LOC,Q13426199
hidden_test_de_13_sent157,Newyork,0,7,LOC,Q60
hidden_test_de_13_sent157,Newyork,153,160,LOC,Q60
hidden_test_de_13_sent163,Revuebühne Moulin Rouge:,43,67,LOC,Q1750632
hidden_test_de_13_sent165,Inn,63,66,LOC,Q14369
hidden_test_de_13_sent165,Wels,135,139,LOC,Q178582
hidden_test_de_13_sent165,Traun,141,146,LOC,Q664341
hidden_test_de_13_sent165,Donau,220,225,LOC,Q1653
hidden_test_de_13_sent167,Semmering,40,49,LOC,Q659891
hidden_test_de_13_sent167,Gargellen,184,193,LOC,Q1494233
hidden_test_de_13_sent172,Annette,225,232,PER,NIL
hidden_test_de_13_sent176,Annette,269,276,PER,NIL
hidden_test_de_13_sent186,Pablo Casals,0,12,PER,Q208537
hidden_test_de_13_sent188,Ysaye,339,344,PER,Q312857
hidden_test_de_13_sent188,Alphonso,588,596,PER,Q18363
hidden_test_de_13_sent190,Königin Viktoria,491,507,PER,Q9439
hidden_test_de_13_sent191,Petersburg,714,724,LOC,Q656
hidden_test_de_13_sent192,Casals,0,6,PER,Q208537
hidden_test_de_13_sent211,Tri = Ergon,118,129,ORG,NIL
hidden_test_de_13_sent218,Ruth,186,190,PER,NIL
hidden_test_de_13_sent218,Weeks,354,359,PER,NIL
hidden_test_de_13_sent233,Borden,120,126,PER,NIL
hidden_test_de_13_sent250,Harry,190,195,PER,NIL
hidden_test_de_13_sent253,Vienna,99,105,ORG,Q686826
hidden_test_de_13_sent253,Mailand,116,123,LOC,Q490
hidden_test_de_13_sent253,Austria,142,149,ORG,Q131209
hidden_test_de_13_sent254,Ambrosiana,18,28,ORG,Q631
hidden_test_de_13_sent255,Wortmann,324,332,PER,Q915696
hidden_test_de_13_sent255,Wien,364,368,LOC,Q1741
hidden_test_de_13_sent259,österreich,95,105,LOC,Q518101
hidden_test_de_13_sent262,Viktoria,54,62,ORG,NIL
hidden_test_de_13_sent262,B. A. C.,334,342,ORG,Q461162
hidden_test_de_13_sent265,österreich,4,14,LOC,Q518101
hidden_test_de_13_sent269,Oesterreich,16,27,LOC,Q518101
hidden_test_de_13_sent270,Ungarn,77,83,LOC,Q600018
hidden_test_de_13_sent272,Prater=Hauptallee,228,245,LOC,Q1248317
hidden_test_de_13_sent273,Hauptallee,105,115,LOC,Q1248317
hidden_test_de_13_sent278,Tschecho¬slowakei,407,424,LOC,Q140359
hidden_test_de_13_sent287,Italien,80,87,LOC,Q48742118
hidden_test_de_13_sent287,Bugatti,354,361,ORG,Q27401
hidden_test_de_13_sent287,Alfa=Romeo,513,523,ORG,Q26921
hidden_test_de_13_sent287,Tschechoslowakei Ing. Wilfried Proskowetz,555,596,PER,Q55859180
hidden_test_de_13_sent287,Bugatti,675,682,ORG,Q27401
hidden_test_de_13_sent287,Bugatti,777,784,ORG,Q27401
hidden_test_de_13_sent288,Tom Bullus,139,149,PER,Q2439558
hidden_test_de_13_sent288,Reheis,310,316,PER,NIL
hidden_test_de_13_sent293,österreich,4,14,LOC,Q518101
hidden_test_de_13_sent295,Robert Kronfeld,20,35,PER,Q86279
hidden_test_de_13_sent295,Wien,39,43,LOC,Q1741
hidden_test_de_13_sent295,österreich,203,213,LOC,Q518101
hidden_test_de_13_sent300,Wien,22,26,LOC,Q1741
hidden_test_de_13_sent300,Verband der Jagd= und Wurftaubenschützen,112,152,ORG,NIL
hidden_test_de_13_sent300,Landeshauptmann und Bürgermeister Seitz,516,555,PER,Q84254
hidden_test_de_13_sent300,Belgien,574,581,LOC,Q31
hidden_test_de_13_sent300,Schweden,617,625,LOC,Q34
hidden_test_de_13_sent300,Spanien,636,643,LOC,Q178038
hidden_test_de_13_sent303,Carnera,12,19,PER,Q325449
hidden_test_de_13_sent304,Italien,237,244,LOC,Q48742118
hidden_test_de_13_sent305,Carnera,80,87,PER,Q325449
hidden_test_de_13_sent315,Wien Graz,336,345,LOC,Q13298
