doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_fi_2,merivakuutus-osakeyhtiöTriton,351,380,ORG,NIL
hidden_test_fi_2,Triton,548,554,ORG,NIL
hidden_test_fi_2,Tritonin,645,653,ORG,NIL
hidden_test_fi_2,Triton,1322,1328,ORG,NIL
hidden_test_fi_2,Triton,1545,1551,ORG,NIL
hidden_test_fi_2,kauppaneuvos C. F.Junnelius,1893,1920,PER,NIL
hidden_test_fi_2,kaupp. C. M.Sjöblom,2149,2168,PER,NIL
hidden_test_fi_2,tehtailija Edv. Åström,2274,2296,PER,Q6256041
hidden_test_fi_2,Suomen Meijeriyhdistyksen,2487,2512,ORG,NIL
hidden_test_fi_2,Suurbritanniassa,2525,2541,LOC,Q145
hidden_test_fi_2,Manchesterin tukkukauppiasyhdistyk-sen,3215,3253,ORG,NIL
hidden_test_fi_2,Englannissa,3447,3458,LOC,Q21
hidden_test_fi_2,Saksassa,3464,3472,LOC,Q43287
hidden_test_fi_2,Irlannissa,4362,4372,LOC,Q22890
hidden_test_fi_2,Alex von Becker,4555,4570,PER,NIL
hidden_test_fi_2,Viipurin,4933,4941,LOC,Q14657
hidden_test_fi_2,Venäjällä,5032,5041,LOC,Q34266
hidden_test_fi_3,senaatinkanslisti Brynolf Jalasmaa,835,869,PER,NIL
hidden_test_fi_3,va-ratuomarit Rob. Näkki,875,899,PER,NIL
hidden_test_fi_3,Harry Nik-lander,901,917,PER,NIL
hidden_test_fi_3,Bror Carl-son,937,950,PER,NIL
hidden_test_fi_3,Tuomarniemenmetsänvartijakoulun johtaja ArvidBorg,1360,1409,PER,Q24287904
hidden_test_fi_3,Venäjän,2031,2038,LOC,Q159
hidden_test_fi_3,ulkotyöntekijä JulianLis,2316,2340,PER,NIL
hidden_test_fi_3,palvelijatar Alina Jürgenson,2342,2370,PER,NIL
hidden_test_fi_3,räätäli Edvard Behrsin,2433,2455,PER,NIL
hidden_test_fi_3,sekatyöntekijä Feodor Semenoff,2456,2486,PER,NIL
hidden_test_fi_3,räätäliNikolai Knjaseff,2488,2511,PER,NIL
hidden_test_fi_3,kauppa-apulainen Dimitri Sho-lin,2545,2577,PER,NIL
hidden_test_fi_3,kaup-pa-apulainen August Karl Cederbaum,2609,2648,PER,NIL
hidden_test_fi_3,kaup-pias Aleksander Osokin,2683,2710,PER,NIL
hidden_test_fi_3,maalari RichardAleksander Espo,2712,2742,PER,NIL
hidden_test_fi_3,"kansakoulunopettaja-tar, leskirouva Hilja Maria Maleva (Am-sinoff)",2778,2844,PER,NIL
hidden_test_fi_3,keittiömestari Pavel Semenoff,2928,2957,PER,NIL
hidden_test_fi_3,pika-ajuriPetter Jegoroff,3066,3091,PER,NIL
hidden_test_fi_3,kirkkoherra Mikael Mihailov,3156,3183,PER,NIL
hidden_test_fi_3,maanviljelijäIgnati Rytshkoff,3254,3283,PER,NIL
hidden_test_fi_3,kaup-pias Carl Aleksander August Frantz,3342,3381,PER,NIL
hidden_test_fi_3,les-kirouva Augusta Aurora Sergejeff,3383,3419,PER,NIL
hidden_test_fi_3,"hierojatar, les-kirouva Maria Lovisa Tsheepanoff",3452,3500,PER,NIL
hidden_test_fi_3,työn-johtaja Juho Merivaara (Prokoffjeff),3502,3543,PER,NIL
hidden_test_fi_3,neitiElisabet Vilhelmina Waling,3545,3576,PER,NIL
hidden_test_fi_3,lihakaup-pias Vilhelm Bielevsky,3578,3609,PER,NIL
hidden_test_fi_3,konttoristi MikaelGustaf Winter,3729,3760,PER,NIL
hidden_test_fi_3,opet-taja Josef Jaakkimainen,3897,3925,PER,NIL
hidden_test_fi_3,kauppias Peter Vetushenki,3991,4016,PER,NIL
hidden_test_fi_3,tarjoilija Karl JohanWessert,4151,4179,PER,NIL
hidden_test_fi_3,metallityöntokijä Dimitri Po-rinskin,4181,4217,PER,NIL
hidden_test_fi_3,taloudenhoitajatar Ljubov Balashoff,4248,4283,PER,NIL
hidden_test_fi_3,palvelijatar Ma-ria Charlotte Berg,4468,4502,PER,NIL
hidden_test_fi_3,lämmittää FransKrohn (Krimensky),4578,4610,PER,NIL
hidden_test_fi_3,kirjakauppias Jo-kiforov,4612,4636,PER,NIL
hidden_test_fi_3,kauppias Feodor Grigorjev,4638,4663,PER,NIL
hidden_test_fi_3,Venäjän,4673,4680,LOC,Q159
hidden_test_fi_3,Suomen,4784,4790,LOC,Q33
hidden_test_fi_3,Lehtovaara,4908,4918,PER,NIL
hidden_test_fi_3,karamellttyöläinen AndrejPosiadlo,4920,4953,PER,NIL
hidden_test_fi_3,myyjätär Tatjana Si-kov,5161,5184,PER,NIL
hidden_test_fi_3,palvelijatar Ale-xandra Rubzoff,5353,5384,PER,NIL
hidden_test_fi_3,insinööri Peter Iva-noff,5386,5410,PER,NIL
hidden_test_fi_3,modistiMaria Finogenoff,5439,5462,PER,NIL
hidden_test_fi_3,liikkeenjohtaja Feodor Gavriloff,5519,5551,PER,NIL
hidden_test_fi_3,kauppa-apulainen VasiliMaligin,5617,5647,PER,NIL
hidden_test_fi_3,lihakaup-pias Artemi Hodareff,5672,5701,PER,NIL
hidden_test_fi_3,suutari Vasili Adu-shkevitsh,5703,5731,PER,NIL
hidden_test_fi_3,hatuntekijä Antonina Adu-shkevitsh,5773,5807,PER,NIL
hidden_test_fi_3,Venäjän,5808,5815,LOC,Q159
hidden_test_fi_3,liikemies Mordhai Gorell,5851,5875,PER,NIL
hidden_test_fi_3,kauppa-maikustaja Mosos Rosenthal,5877,5910,PER,NIL
hidden_test_fi_3,tehtailija Haim Idsik Sverdloff,6040,6071,PER,NIL
hidden_test_fi_3,työmies Karl Jo-han Jysky,6119,6144,PER,NIL
hidden_test_fi_3,kaivertaja KarlStein,6189,6209,PER,NIL
hidden_test_fi_3,metsänhoitaja V.Roschier,6362,6386,PER,NIL
hidden_test_fi_3,Kuolajär-ven,6406,6418,LOC,Q936067
hidden_test_fi_3,E. Köhle-rille,6921,6935,PER,NIL
hidden_test_fi_3,T.Mäelle,7040,7048,PER,NIL
hidden_test_fi_3,T. V.Dammertille,7141,7157,PER,NIL
hidden_test_fi_3,Muolan,7165,7171,LOC,Q18681709
hidden_test_fi_3,Suomen,7668,7674,LOC,Q33
hidden_test_fi_3,Venäjän,7678,7685,LOC,Q159
hidden_test_fi_3,liikennetarkastaja J. V. Nyholm,7902,7933,PER,NIL
hidden_test_fi_3,v.t. liikennetarkastajaF. Enkvist,7950,7983,PER,NIL
hidden_test_fi_3,insin̄ööri M. Fran̄zell,8021,8044,PER,NIL
hidden_test_fi_3,Venäjälle,8293,8302,LOC,Q159
hidden_test_fi_3,Suomesta,8410,8418,LOC,Q33
hidden_test_fi_3,VenäjältäSuomeen,8601,8617,LOC,Q33
hidden_test_fi_3,Ber-nin,8652,8659,LOC,Q70
hidden_test_fi_3,Hämeenlinnan kuritushuoneen ja työvan-kilan kirjanpitäjä E. A. Pesonen,8970,9040,PER,NIL
hidden_test_fi_3,kruu-nunnimismies Br. Rosenbröijer,9044,9078,PER,NIL
hidden_test_fi_3,Nurmijärven kunnanvaltuuston,9530,9558,ORG,NIL
hidden_test_fi_3,Metsän̄omistajain KeskinäisenMetsäpaloapuyhdistyksen,9613,9665,ORG,NIL
hidden_test_fi_4,J. Gripenbergin,57,72,PER,NIL
hidden_test_fi_4,maanviljelysneuvok-setar Helena Hergbomiltal,99,143,PER,NIL
hidden_test_fi_4,J. F. Valle-niukselta,264,285,PER,NIL
hidden_test_fi_4,vuorineuvoksetar Emilia Julinin,324,355,PER,NIL
hidden_test_fi_4,Franzenin suvusta,508,525,PER,NIL
hidden_test_fi_4,Kemin,608,613,LOC,Q203619
hidden_test_fi_4,Kemijärven pitäjissä,628,648,LOC,Q744704
hidden_test_fi_4,Tuiskusen,1008,1017,PER,NIL
hidden_test_fi_4,Asikkalan pi-täjän Yrjälän metsästä,1133,1168,LOC,NIL
hidden_test_fi_4,JalkarannanJaakkolan metsästä,1172,1201,LOC,NIL
hidden_test_fi_4,Raippaluodolta Halm-backenilta Wallgrundin ylikylästä,1278,1331,LOC,NIL
hidden_test_fi_4,Yhdistyksen stipendiaateilta S. Paula-harjulta,1773,1819,PER,Q6037597
hidden_test_fi_4,Onta-reen kylään,1921,1937,LOC,NIL
hidden_test_fi_4,Maanse-länkylään,1958,1974,LOC,NIL
hidden_test_fi_4,Jaalan,2307,2313,LOC,Q1011082
hidden_test_fi_4,SchweizerischenLandesmuseum,2494,2521,ORG,Q691896
hidden_test_fi_4,Yrjö Jansson,2869,2881,PER,NIL
hidden_test_fi_4,Uno Si-relius,2883,2896,PER,NIL
hidden_test_fi_4,Invald Sourander,2898,2914,PER,NIL
hidden_test_fi_4,Arvid Göös,2918,2928,PER,NIL
hidden_test_fi_4,Ruotsalaisella kirjalli-suusseuralla,3661,3697,ORG,NIL
hidden_test_fi_4,taitellija Th. Vaenerberg,3884,3909,PER,NIL
hidden_test_fi_4,Holland,3938,3945,LOC,Q55
hidden_test_fi_4,valtionarkkivario R. Hausen,3958,3985,PER,NIL
hidden_test_fi_4,rehtori M. Brenner,4025,4043,PER,Q4096302
hidden_test_fi_4,Fin-land,4095,4103,LOC,Q62633
hidden_test_fi_4,Finland,4125,4132,LOC,Q62633
hidden_test_fi_4,Viborgs socken,4214,4228,LOC,Q3433707
hidden_test_fi_4,Runeberg,4237,4245,PER,Q215339
hidden_test_fi_4,hollantilaisessa aikakauskirjassa DeGids,4393,4433,PROD,Q1816042
hidden_test_fi_4,J. L. Ru-nebergistä,4500,4519,PER,Q215339
hidden_test_fi_4,Ottovon Nordenskjöldin,4589,4611,PER,NIL
hidden_test_fi_4,Valtionarkkivario Hausen,4720,4744,PER,NIL
hidden_test_fi_4,Tukholman kusinkaallisessa kirjastossa,4753,4791,ORG,Q953058
hidden_test_fi_4,Fin-lande,4866,4875,LOC,Q33
hidden_test_fi_4,professori A. Donnerin,4976,4998,PER,NIL
hidden_test_fi_4,Pa-riisin kansalliskirjastoon,5084,5113,ORG,Q193563
hidden_test_fi_4,Viipurissa,5251,5261,LOC,Q14657
hidden_test_fi_5,Herra Kanniston,188,203,PER,Q1101841
hidden_test_fi_5,Englannin,437,446,LOC,Q21
hidden_test_fi_5,Englannis-sa,586,598,LOC,Q21
hidden_test_fi_5,Vlakfonteinin,626,639,LOC,Q7939001
hidden_test_fi_5,Englannin,737,746,LOC,Q21
hidden_test_fi_5,Jobin,856,861,PER,Q179962
hidden_test_fi_5,Buueriken-raalien Kempin,908,932,PER,Q3161690
hidden_test_fi_5,Kruitzingerin,936,949,PER,Q7192784
hidden_test_fi_5,Kap-maassa,975,985,LOC,Q370736
hidden_test_fi_6,kapteeni Ruthin,149,164,PER,Q6084483
hidden_test_fi_6,kapteeni Ruthin,374,389,PER,Q6084483
hidden_test_fi_6,kapteeni Ruth,476,489,PER,Q6084483
hidden_test_fi_6,kapteeniRuth,534,546,PER,Q6084483
hidden_test_fi_6,kapteeni Ruthin,726,741,PER,Q6084483
hidden_test_fi_6,Wilhelm Wendelin,850,866,PER,NIL
hidden_test_fi_6,Juho Lehtinen,867,880,PER,NIL
hidden_test_fi_6,Asiamies Castrén,881,897,PER,Q5604855
hidden_test_fi_6,kap-teeni Ruthin,1626,1642,PER,Q6084483
hidden_test_fi_6,Kapt. Ruthin,1956,1968,PER,Q6084483
hidden_test_fi_6,Rouwa Aino Ackté=Renwal=lin Tosca,2048,2081,PER,Q64005751
hidden_test_fi_6,Scarpian,2254,2262,PER,Q64005719
hidden_test_fi_6,Ca=waradossin,2434,2447,PER,Q64005951
hidden_test_fi_6,O. M.,3463,3468,PER,NIL
hidden_test_fi_6,Kansallisteatterissa,3470,3490,LOC,Q1200969
hidden_test_fi_7,Kol=pinjoen,269,280,LOC,NIL
hidden_test_fi_7,her=rojen Sposabin=Koltinin tehdas,308,342,ORG,NIL
hidden_test_fi_7,Uhlow,777,782,PER,NIL
hidden_test_fi_7,Uhlow,1220,1225,PER,NIL
hidden_test_fi_7,Tschernikowin,1422,1435,LOC,NIL
hidden_test_fi_7,Ongista,1857,1864,LOC,NIL
hidden_test_fi_7,Ottawista,2012,2021,LOC,Q1930
hidden_test_fi_7,Witte,2263,2268,PER,NIL
hidden_test_fi_7,Parisista,2278,2287,LOC,Q90
hidden_test_fi_7,Parisiin,2324,2332,LOC,Q90
hidden_test_fi_7,kapteenitSmirnow,2405,2421,PER,NIL
hidden_test_fi_7,Lishin,2434,2440,PER,NIL
hidden_test_fi_7,Tokiosta,2653,2661,LOC,Q1490
hidden_test_fi_7,Matsujamassa,2721,2733,LOC,Q200022
hidden_test_fi_7,Saksan,2896,2902,LOC,Q43287
hidden_test_fi_7,Saksan,2936,2942,LOC,Q43287
hidden_test_fi_7,Jenassa,2979,2986,LOC,Q32063050
hidden_test_fi_7,Itäwalta,3319,3327,LOC,Q28513
hidden_test_fi_7,Englanti,3337,3345,LOC,Q21
hidden_test_fi_7,Hollanti,3355,3363,LOC,Q55
hidden_test_fi_7,We=näjä,3376,3383,LOC,Q34266
hidden_test_fi_7,Vaijerin,3506,3514,LOC,Q154195
hidden_test_fi_7,Württem=bergin,3518,3532,LOC,NIL
hidden_test_fi_7,Molkenbuhr,3755,3765,PER,NIL
hidden_test_fi_7,Gerisch,3944,3951,PER,NIL
hidden_test_fi_7,Englannin,4224,4233,LOC,Q21
hidden_test_fi_7,Pohjois=Belfastin,5071,5088,LOC,NIL
hidden_test_fi_7,Saksan,5208,5214,LOC,Q43287
hidden_test_fi_7,Ranskan,5217,5224,LOC,Q70802
hidden_test_fi_7,Rosen,5239,5244,PER,NIL
hidden_test_fi_7,Rewoil,5247,5253,PER,NIL
hidden_test_fi_7,Ranskassa,5552,5561,LOC,Q70802
hidden_test_fi_7,Saksan,5594,5600,LOC,Q43287
hidden_test_fi_7,Harry Maclean,5774,5787,PER,NIL
hidden_test_fi_7,Saksa,6523,6528,LOC,Q43287
hidden_test_fi_7,kuwernööri Lindeqwistin,6643,6666,PER,Q106081
hidden_test_fi_7,Morengan,6715,6723,PER,Q315748
hidden_test_fi_7,Wit=boista,6744,6754,PER,Q705564
hidden_test_fi_7,Saksalla,7137,7145,LOC,Q43287
hidden_test_fi_7,Majuri Meister,7254,7268,PER,NIL
hidden_test_fi_8,T. S.,312,317,PROD,Q2616090
hidden_test_fi_8,Aamul.,748,754,PROD,Q301000
hidden_test_fi_8,Lappeenrannassa,777,792,LOC,Q181854
hidden_test_fi_8,Halkosaareen,1000,1012,LOC,NIL
hidden_test_fi_8,Raittiusseura Yritys 2:n,1169,1193,ORG,NIL
hidden_test_fi_8,T. W. Y:n,1331,1340,ORG,NIL
hidden_test_fi_8,monttööri G. Lindström,1850,1872,PER,NIL
hidden_test_fi_8,hra L:n,2232,2239,PER,NIL
hidden_test_fi_8,hra L.,2303,2309,PER,NIL
hidden_test_fi_8,Pu=dasjärwen Jongun kylässä,2418,2445,LOC,Q11866880
hidden_test_fi_8,Louhen,2804,2810,PROD,Q11876276
hidden_test_fi_8,Suomessa,2901,2909,LOC,Q62633
hidden_test_fi_8,Louhi,3200,3205,PROD,Q11876276
hidden_test_fi_8,Ruotsissa,3237,3246,LOC,Q34
hidden_test_fi_8,"Felser, ihmelapsi soittimensa kä=sittelyssä",3653,3696,PER,NIL
hidden_test_fi_8,MrSampbell,4012,4022,PER,NIL
hidden_test_fi_9,Ruhtinas Bülowin,0,16,PER,NIL
hidden_test_fi_9,Bü=lowille,451,461,PER,NIL
hidden_test_fi_9,Bülowia,808,815,PER,NIL
hidden_test_fi_9,Bülowilla,842,851,PER,NIL
hidden_test_fi_9,Potsda=mista Berliniin,1028,1050,LOC,Q64
hidden_test_fi_9,Berlinin ku=ninkaallisessa linnassa,1168,1203,LOC,NIL
hidden_test_fi_10,Wenäjällä,2509,2518,LOC,Q159
hidden_test_fi_10,Suomen,4043,4049,LOC,Q33
hidden_test_fi_12,Jupiter,495,502,LOC,Q319
hidden_test_fi_12,Jupiterin,577,586,LOC,Q319
hidden_test_fi_12,Lewerrier,1027,1036,PER,Q104154
hidden_test_fi_13,Bergen kaupungissa Norjassa,525,552,LOC,Q20
hidden_test_fi_13,Suomen,606,612,LOC,Q62633
hidden_test_fi_17,Jumalan Pyhältä Hengeltä,122,146,PER,Q825
hidden_test_fi_19,Mikke=lin lääniä,1861,1877,LOC,Q1200972
hidden_test_fi_19,Wiipurin entiseenkuwernementtiin,1903,1935,LOC,Q440068
hidden_test_fi_19,Lappeen,2581,2588,LOC,Q3434042
hidden_test_fi_19,Joutsenon pitäjissä,2592,2611,LOC,Q829851
hidden_test_fi_19,WiipuristaHelsinkiin,2851,2871,LOC,Q1757
hidden_test_fi_20,Yläjärwestä Pyhäjärwen pitäjässä,2,34,LOC,Q4514438
hidden_test_fi_20,Waasan lääniä,369,382,LOC,Q1337549
hidden_test_fi_20,O. W. S.,713,721,PROD,Q18661135
hidden_test_fi_20,Saarijärweltä,724,737,LOC,Q984858
hidden_test_fi_20,Kikeeltä,1522,1530,LOC,Q491603
hidden_test_fi_20,Suometarta,2085,2095,PROD,Q21483135
hidden_test_fi_20,S:ren,2175,2180,PROD,Q21483135
hidden_test_fi_21,talolliset Kalle Jussilan,37,62,PER,NIL
hidden_test_fi_21,Kalle Tätilän,66,79,PER,NIL
hidden_test_fi_21,Suomenkin,2510,2519,LOC,Q62633
hidden_test_fi_21,"I. Brusila,entinen waltiopäiwämies",2907,2941,PER,NIL
hidden_test_fi_21,Ruskealanpappilaan,2965,2983,LOC,NIL
hidden_test_fi_21,Saima dosentti,3272,3286,PER,NIL
hidden_test_fi_21,Beth-lehemiksi,3626,3640,LOC,Q29376012
hidden_test_fi_21,Suomen,3648,3654,LOC,Q62633
hidden_test_fi_21,Laatokka nimisen lehden,3916,3939,PROD,Q18680151
hidden_test_fi_21,Suomettarella,4230,4243,PROD,NIL
hidden_test_fi_21,Auralla,4247,4254,PROD,NIL
hidden_test_fi_22,Welku=an,154,162,LOC,NIL
hidden_test_fi_22,Iniön kapp,166,176,ORG,NIL
hidden_test_fi_22,Wehmaan pit.,244,256,LOC,Q807905
hidden_test_fi_22,Lokalahden kapp.,272,288,ORG,NIL
hidden_test_fi_22,Uudenkaupungin maaseurak.,291,316,ORG,NIL
hidden_test_fi_22,Uudenkirkon pit.,339,355,LOC,Q3366114
hidden_test_fi_22,Pyhämaan pit.,375,388,LOC,NIL
hidden_test_fi_22,RäätäliKaarle Henrik Lundahn,455,483,PER,NIL
hidden_test_fi_22,Maarianhaminasta,665,681,LOC,Q48329
hidden_test_fi_22,Anningaistentullissa leipoja F. H. Henrikssonin,1240,1287,PER,NIL
hidden_test_fi_22,Huittis=ten torwisoittokunnalle,1573,1604,ORG,NIL
hidden_test_fi_22,Huittisten pitä=jässä,1656,1677,LOC,Q165285
hidden_test_fi_22,Turun kaupunkilähe=tyksen,1764,1789,ORG,NIL
hidden_test_fi_22,Linnankentällä,2205,2219,LOC,NIL
hidden_test_fi_23,National Tiden=delle,20,40,PROD,Q10594813
hidden_test_fi_23,Hampurin kaupunki,1844,1861,LOC,Q1055
hidden_test_fi_23,Wjetsh. Wr.,1943,1954,PROD,NIL
hidden_test_fi_23,Saksan,2010,2016,LOC,Q183
hidden_test_fi_23,Lontoosta,2452,2461,LOC,Q84
hidden_test_fi_23,Rjetsch,2478,2485,PROD,Q1419486
hidden_test_fi_23,Unkarissa,2537,2546,LOC,Q171150
