doc_id,surface,start_pos,end_pos,type,identifier
sn84020750-1840-07-04-a-i0001,Mr. poinsett,92,104,PER,Q723956
sn84020750-1840-07-04-a-i0001,Western State Journal,1010,1031,PROD,Q7663027
sn84020750-1840-07-18-a-i0001,the Pennsylvanian,5,22,PROD,NIL
sn84020750-1840-07-18-a-i0001,Pennsylvania,793,805,LOC,Q1400
sn84020750-1840-07-18-a-i0001,Pennsylvania,1679,1691,LOC,Q1400
sn84020750-1840-07-18-a-i0001,Pensylvania,7670,7681,LOC,Q1400
sn84020750-1840-07-18-a-i0001,Pennsylvania,8274,8286,LOC,Q1400
sn84020750-1840-07-18-a-i0001,democratic party of Pennsylvania,9575,9607,ORG,Q7163696
sn84020750-1840-08-15-a-i0001,"Elisabeth City County, Ea",96,121,LOC,Q3688168
sn84020750-1840-08-15-a-i0001,District of Columbia,793,813,LOC,Q61
sn84020750-1840-08-15-a-i0001,United States Bank,1061,1079,ORG,Q2263849
sn84020750-1840-08-15-a-i0001,South,1599,1604,LOC,Q81931
sn84020750-1840-08-15-a-i0001,"Hon. M. Van Blrln, President U. S. It 'asliington",1807,1856,LOC,Q61
sn85042404-1880-03-09-a-i0004,"Nevada, Col.",123,135,LOC,NIL
sn85042404-1880-03-09-a-i0004,Venard,951,957,PER,NIL
sn85042404-1880-03-09-a-i0004,Ve¬ nard,1825,1833,PER,NIL
sn88068010-1890-02-13-a-i0003,Miss Nettie White,105,122,PER,NIL
sn88068010-1890-04-17-a-i0003,firm of Geo. D. Barnard iSr Co.,4,35,ORG,NIL
sn88068010-1890-04-17-a-i0003,Montgomery county,523,540,LOC,Q378527
sn88068010-1890-09-25-a-i0006,Americans,304,313,LOC,Q828
sn88068010-1890-09-25-a-i0006,Australia,332,341,LOC,Q3960
sn86063397-1900-03-20-a-i0004,YUKON,19,24,LOC,Q6170492
sn86063397-1900-03-20-a-i0004,America,551,558,LOC,Q30
sn86063397-1900-06-26-a-i0002,Colonel 'Dick,797,810,PER,Q1066346
sn86063397-1900-06-26-a-i0002,Chairman Ilanna,852,867,PER,Q509441
sn86063397-1900-06-26-a-i0002,Sena¬ tor Scott,1244,1259,PER,Q1966467
sn86063397-1900-06-26-a-i0002,Ckaii-innu Ilanna,1453,1470,PER,Q509441
sn86063397-1900-06-26-a-i0002,N. B. Scott,1642,1653,PER,Q1966467
sn86063397-1900-06-26-a-i0002,Harry I >. New,1670,1684,PER,Q1586757
sn86063397-1900-06-26-a-i0002,HANNA,1859,1864,PER,Q509441
sn88085488-1910-02-18-a-i0006,Della Pringle company,33,54,ORG,NIL
sn88085488-1910-02-18-a-i0006,C. K. Van Auker,163,178,PER,NIL
sn88085488-1910-02-18-a-i0006,Miss Pringle,580,592,PER,Q18351054
sn88085488-1910-05-06-a-i0003,Washington State College,24,48,ORG,Q58297825
sn88085488-1910-05-06-a-i0003,W. S. C.,210,218,ORG,Q58297825
sn88085488-1910-05-06-a-i0003,State College,262,275,ORG,Q58297825
sn88085488-1910-09-02-a-i0006,Pullman,178,185,LOC,Q983540
sn89058133-1920-01-08-a-i0001,Jackson,249,256,LOC,Q985409
sn89058133-1920-01-08-a-i0001,Jack- son Sun,941,954,PROD,Q4051135
sn89058133-1920-01-29-a-i0007,T. C. R. K. Co,526,540,ORG,NIL
sn89058133-1920-04-22-a-i0003,Cookeville,179,189,LOC,Q2456192
sn89058133-1920-04-22-a-i0003,Cooke¬ ville,772,784,LOC,Q2456192
sn89058133-1920-04-22-a-i0003,Silver Point,941,953,LOC,Q7516246
sn89058133-1920-04-22-a-i0003,Putnam County Herald,1397,1417,PROD,Q16995214
sn89058133-1920-04-22-a-i0003,Herald,1464,1470,PROD,Q16995214
sn89058133-1920-08-19-a-i0006,Putnam county,390,403,LOC,Q495045
sn83025812-1930-03-21-a-i0010,D. V. M. Buxton,750,765,LOC,Q745614
sn83025812-1930-03-21-a-i0010,Buxton,792,798,LOC,Q745614
sn83025812-1930-03-21-a-i0010,Cane Hattcras,803,816,LOC,Q978032
sn83025812-1930-03-21-a-i0010,Buxton,1282,1288,LOC,Q745614
sn83025812-1930-05-30-a-i0006,Uncle Gam,1829,1838,PER,NIL
sn92063852-1950-02-25-a-i0005,American,6,14,LOC,Q30
sn92063852-1950-02-25-a-i0005,Theatre de Ver¬ dure,188,208,ORG,Q3527653
sn92063852-1950-02-25-a-i0005,"His Excellency, Dumarsaix Estime, President of the Republic of Haiti",287,355,PER,Q738355
sn92063852-1950-02-25-a-i0005,Haiti,428,433,LOC,Q790
sn92063852-1950-02-25-a-i0005,Fiist Lady of the Republic. Madam Estine,497,537,PER,Q18926909
sn92063852-1950-02-25-a-i0005,Miss Mor¬ ris,822,835,PER,NIL
sn92063852-1950-08-26-a-i0008,Florida Court,0,13,ORG,Q3001105
sn92063852-1950-08-26-a-i0008,Negro school,342,354,ORG,Q1430048
sn92063852-1950-08-26-a-i0008,"white insti- ,Ut",384,400,ORG,Q501758
sn92063852-1950-08-26-a-i0008,Texas Arkansas,1211,1225,ORG,Q1612
sn92063852-1950-08-26-a-i0008,Florida,2288,2295,LOC,Q812
sn92063852-1950-09-23-a-i0018,Tuskegee,38,46,LOC,Q79718
sn92063852-1950-09-23-a-i0018,the League,540,550,ORG,NIL
sn92063852-1950-09-23-a-i0018,Mrs. Fuqua,552,562,PER,NIL
sn92063852-1950-09-23-a-i0018,the League,588,598,ORG,NIL
sn92063852-1950-09-23-a-i0018,Mrs. Freddvo S Henderson,1887,1911,PER,NIL
sn91068761-1960-03-30-a-i0003,Hetiny Benny,85,97,ORG,Q5715142
sn91068761-1960-03-30-a-i0003,North Carolina Kgg Associa¬ tion,417,449,ORG,NIL
sn91068761-1960-03-30-a-i0003,North Atlantic,1336,1350,LOC,Q350134
