doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_de_1_sent157,Wien,32,36,LOC,NIL
hidden_test_de_1_sent163,Jacob Rothberger,65,81,PER,NIL
hidden_test_de_1_sent163,Wien,268,272,LOC,NIL
hidden_test_de_1_sent172,Wien,71,75,LOC,NIL
hidden_test_de_1_sent184,Brünn,424,429,LOC,NIL
hidden_test_de_1_sent184,Wien,502,506,LOC,NIL
hidden_test_de_1_sent186,Wien,34,38,LOC,NIL
hidden_test_de_1_sent187,Wien,18,22,LOC,NIL
hidden_test_de_1_sent192,Wien,29,33,LOC,NIL
hidden_test_de_1_sent194,Wien,59,63,LOC,NIL
hidden_test_de_1_sent194,Wien,84,88,LOC,NIL
hidden_test_de_1_sent194,Franzensfeste,97,110,LOC,NIL
hidden_test_de_1_sent194,Wien,142,146,LOC,NIL
hidden_test_de_1_sent194,Wien,164,168,LOC,NIL
hidden_test_de_1_sent194,Wien,193,197,LOC,NIL
hidden_test_de_1_sent194,Leoben,209,215,LOC,NIL
hidden_test_de_1_sent195,Wien,14,18,LOC,NIL
hidden_test_de_1_sent195,Payerbach,73,82,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,108,117,LOC,NIL
hidden_test_de_1_sent195,Aspang,119,125,LOC,NIL
hidden_test_de_1_sent195,Potten¬dorf,137,148,LOC,NIL
hidden_test_de_1_sent195,Leobersdorf,192,203,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,205,220,LOC,NIL
hidden_test_de_1_sent195,Laxen¬burg,222,232,LOC,NIL
hidden_test_de_1_sent195,Gutenstein,234,244,LOC,NIL
hidden_test_de_1_sent195,Hainfeld,246,254,LOC,NIL
hidden_test_de_1_sent195,Mödling,286,293,LOC,NIL
hidden_test_de_1_sent195,Steinbrück,325,335,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,337,352,LOC,NIL
hidden_test_de_1_sent195,Laxenbug,354,362,LOC,NIL
hidden_test_de_1_sent195,Pottendorf,375,385,LOC,NIL
hidden_test_de_1_sent195,Neustadt,391,399,LOC,NIL
hidden_test_de_1_sent195,Böslau,456,462,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,499,514,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,516,525,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,569,584,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,586,595,LOC,NIL
hidden_test_de_1_sent195,Mürzzuschlag,665,677,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,679,694,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,696,705,LOC,NIL
hidden_test_de_1_sent195,Gutenstein,707,717,LOC,NIL
hidden_test_de_1_sent195,Hain¬feld,719,728,LOC,NIL
hidden_test_de_1_sent195,Mödling,764,771,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,805,820,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,822,831,LOC,NIL
hidden_test_de_1_sent195,Leobersdorf,865,876,LOC,NIL
hidden_test_de_1_sent195,Kaltenleut¬geben,878,894,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,896,905,LOC,NIL
hidden_test_de_1_sent195,Mödling,980,987,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,989,1004,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,1006,1015,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,1073,1088,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,1090,1099,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,1175,1190,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,1192,1201,LOC,NIL
hidden_test_de_1_sent195,Rodaun,1237,1243,LOC,NIL
hidden_test_de_1_sent197,Leobersdorf,0,11,LOC,NIL
hidden_test_de_1_sent197,Hainfeld,13,21,LOC,NIL
hidden_test_de_1_sent197,Gutenstein,23,33,LOC,NIL
hidden_test_de_1_sent197,Böslau,64,70,LOC,NIL
hidden_test_de_1_sent197,Leobersdorf,116,127,LOC,NIL
hidden_test_de_1_sent197,Hainfeld,129,137,LOC,NIL
hidden_test_de_1_sent197,Gutenstein,139,149,LOC,NIL
hidden_test_de_1_sent197,Böslau,179,185,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,187,202,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,204,213,LOC,NIL
hidden_test_de_1_sent197,Mödling,225,232,LOC,NIL
hidden_test_de_1_sent197,Graz,280,284,LOC,NIL
hidden_test_de_1_sent197,Böslau,317,323,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,324,339,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,341,350,LOC,NIL
hidden_test_de_1_sent197,Mödling,394,401,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,446,461,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,463,472,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,514,529,LOC,NIL
hidden_test_de_1_sent197,Mödling,600,607,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,609,624,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,626,635,LOC,NIL
hidden_test_de_1_sent197,Payerbach,664,673,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,675,690,LOC,NIL
hidden_test_de_1_sent197,Mödling,747,754,LOC,NIL
hidden_test_de_1_sent197,Mödling,857,864,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,963,972,LOC,NIL
hidden_test_de_1_sent197,Leobersdorf,1001,1012,LOC,NIL
hidden_test_de_1_sent197,Gutenstein,1014,1024,LOC,NIL
hidden_test_de_1_sent197,Payerbach,1068,1077,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,1079,1094,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,1096,1105,LOC,NIL
hidden_test_de_1_sent197,Gutenstein,1107,1117,LOC,NIL
hidden_test_de_1_sent197,Hainfeld,1119,1127,LOC,NIL
hidden_test_de_1_sent197,Mödling,1156,1163,LOC,NIL
hidden_test_de_1_sent197,Mödling,1197,1204,LOC,NIL
hidden_test_de_1_sent197,Böslau,1229,1235,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,1238,1253,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,1255,1264,LOC,NIL
hidden_test_de_1_sent197,Mödling,1294,1301,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,1303,1318,LOC,NIL
hidden_test_de_1_sent197,Triest,1351,1357,LOC,NIL
hidden_test_de_1_sent197,Kaltenleutgeben,1359,1374,LOC,NIL
hidden_test_de_1_sent198,Wien,344,348,LOC,NIL
hidden_test_de_1_sent199,Wien,31,35,LOC,NIL
hidden_test_de_1_sent200,Zsolna,49,55,LOC,NIL
hidden_test_de_1_sent200,Zsolna,349,355,LOC,NIL
hidden_test_de_1_sent201,Basel,3,8,LOC,NIL
hidden_test_de_1_sent201,Basel,82,87,LOC,NIL
hidden_test_de_1_sent201,Pense,389,394,PER,NIL
hidden_test_de_1_sent204,Neapel,0,6,LOC,NIL
hidden_test_de_1_sent204,Neapel,100,106,LOC,NIL
hidden_test_de_1_sent206,Petersburg,177,187,LOC,NIL
hidden_test_de_1_sent207,Deutschland,484,495,LOC,NIL
hidden_test_de_1_sent208,Rußland,3,10,LOC,NIL
hidden_test_de_1_sent221,Aussig,58,64,LOC,NIL
hidden_test_de_1_sent223,Olmütz,14,20,LOC,NIL
hidden_test_de_1_sent225,Brünn=Wien,14,24,LOC,NIL
hidden_test_de_1_sent228,Aussig,18,24,LOC,NIL
hidden_test_de_1_sent232,Olmütz,3,9,LOC,NIL
hidden_test_de_1_sent235,Brünn=Wien,9,19,LOC,NIL
hidden_test_de_1_sent237,Wien,37,41,LOC,NIL
hidden_test_de_1_sent239,Wien,22,26,LOC,NIL
hidden_test_de_1_sent241,Wien,31,35,LOC,NIL
hidden_test_de_1_sent243,Wien,21,25,LOC,NIL
hidden_test_de_1_sent245,Wien,20,24,LOC,NIL
hidden_test_de_1_sent247,Triest,43,49,LOC,NIL
hidden_test_de_1_sent249,Triest,23,29,LOC,NIL
hidden_test_de_1_sent251,Triest,25,31,LOC,NIL
hidden_test_de_1_sent254,Wien,35,39,LOC,NIL
hidden_test_de_1_sent256,Wien,47,51,LOC,NIL
hidden_test_de_1_sent258,Wien,52,56,LOC,NIL
hidden_test_de_1_sent260,Wien,69,73,LOC,NIL
hidden_test_de_1_sent262,Triest,50,56,LOC,NIL
hidden_test_de_1_sent264,Wien,38,42,LOC,NIL
hidden_test_de_1_sent266,Wien,51,55,LOC,NIL
hidden_test_de_1_sent268,Wien,64,68,LOC,NIL
hidden_test_de_1_sent270,Wien,49,53,LOC,NIL
hidden_test_de_1_sent272,Wien,37,41,LOC,NIL
hidden_test_de_1_sent273,Wien,52,56,LOC,NIL
hidden_test_de_1_sent275,Wien,36,40,LOC,NIL
hidden_test_de_1_sent277,Wien,41,45,LOC,NIL
hidden_test_de_1_sent279,Wien,37,41,LOC,NIL
hidden_test_de_1_sent281,Wien,34,38,LOC,NIL
hidden_test_de_1_sent283,Wien,50,54,LOC,NIL
hidden_test_de_1_sent285,Wien,36,40,LOC,NIL
hidden_test_de_1_sent287,Wien,32,36,LOC,NIL
hidden_test_de_1_sent289,Wien,42,46,LOC,NIL
hidden_test_de_1_sent291,Wien,53,57,LOC,NIL
hidden_test_de_1_sent293,Wien,99,103,LOC,NIL
hidden_test_de_1_sent295,Wien,57,61,LOC,NIL
hidden_test_de_1_sent297,Wien,54,58,LOC,NIL
hidden_test_de_1_sent322,Triest,41,47,LOC,NIL
hidden_test_de_1_sent343,Triest,32,38,LOC,NIL
hidden_test_de_1_sent462,Wien,41,45,LOC,NIL
hidden_test_de_2_sent1,Weiskirchner,0,12,PER,Q2150882
hidden_test_de_2_sent1,Bilinski,18,26,PER,Q688332
hidden_test_de_2_sent1,"Stürgkh,",32,40,PER,Q78537
hidden_test_de_2_sent2,Oester¬reich,503,515,LOC,Q533534
hidden_test_de_2_sent2,Bienerth,1196,1204,PER,Q79052
hidden_test_de_2_sent2,"Bilinskis,",1493,1503,PER,Q688332
hidden_test_de_2_sent2,Haerdtls,1563,1571,PER,NIL
hidden_test_de_2_sent2,Bienerths,2063,2072,PER,Q79052
hidden_test_de_2_sent2,Oesterreich,2307,2318,LOC,Q533534
hidden_test_de_2_sent3,Frankreichs,80,91,LOC,Q70802
hidden_test_de_2_sent3,Avenue Friedland,256,272,LOC,NIL
hidden_test_de_2_sent3,Gott,1796,1800,PER,Q178885
hidden_test_de_2_sent126,"Wien,",7,12,LOC,Q1741
hidden_test_de_2_sent126,Arbeiter-Zeitung,20,36,PROD,Q627083
hidden_test_de_2_sent132,Belfort,195,202,LOC,Q171545
hidden_test_de_2_sent132,Deutschland,271,282,LOC,Q43287
hidden_test_de_2_sent133,Pafitsch,31,39,PER,Q313843
hidden_test_de_2_sent134,Protitsch,147,156,PER,NIL
hidden_test_de_2_sent134,Skuptschina,424,435,ORG,NIL
hidden_test_de_2_sent137,Tirnowo,0,7,LOC,Q173474
hidden_test_de_2_sent137,Ministerpräsident und Minister desAeußern Geschow,19,68,PER,Q523393
hidden_test_de_2_sent138,Europas,29,36,LOC,Q46
hidden_test_de_2_sent151,New=York,0,8,LOC,Q1384
hidden_test_de_2_sent153,Rudolf von Habsburg,24,43,PER,Q76956
hidden_test_de_2_sent153,Rudolfs von Habsburg,341,361,PER,Q76956
hidden_test_de_2_sent153,Rudolf von Habs¬burg,745,765,PER,Q76956
hidden_test_de_2_sent156,Rudolf von Habsburg=Denkmal,259,286,PER,Q76956
hidden_test_de_2_sent166,Arbeiterzeitung Wien,101,121,LOC,Q1741
hidden_test_de_2_sent170,Haa'eustein & Vogler,58,78,ORG,NIL
hidden_test_de_2_sent170,Rarael & Witžek,89,104,ORG,NIL
hidden_test_de_2_sent172,Sozialdemokratie,34,50,ORG,Q121254
hidden_test_de_2_sent173,Wien:,91,96,LOC,Q1741
hidden_test_de_2_sent185,Deutschland:,0,12,LOC,Q43287
hidden_test_de_2_sent187,Weltpostverein,21,35,ORG,Q17495
hidden_test_de_2_sent189,V. Wien¬straße 89 A,52,71,LOC,NIL
hidden_test_de_2_sent189,16255,158,163,LOC,NIL
hidden_test_de_2_sent189,X. Wielandplatz 5,164,181,LOC,Q2568689
hidden_test_de_2_sent189,317,265,268,LOC,NIL
hidden_test_de_2_sent189,22421,300,305,LOC,NIL
hidden_test_de_2_sent197,Bienerth,49,57,PER,Q79052
hidden_test_de_2_sent197,Bienerth,762,770,PER,Q79052
hidden_test_de_2_sent198,Herr Steinwender,1090,1106,PER,Q1680904
hidden_test_de_2_sent198,Handelsminister Pino,1150,1170,PER,Q1403730
hidden_test_de_2_sent200,Karl v. Kohl,4,16,PER,NIL
hidden_test_de_2_sent202,Madame de Staël,27,42,PER,Q123041
hidden_test_de_2_sent205,Gott,339,343,PER,Q825
hidden_test_de_2_sent205,Gott,403,407,PER,Q825
hidden_test_de_2_sent205,Gottes,607,613,PER,Q825
hidden_test_de_2_sent205,Bienerths,1650,1659,PER,Q79052
hidden_test_de_2_sent205,Bienerth,1946,1954,PER,Q79052
hidden_test_de_2_sent205,Marek,2383,2388,PER,NIL
hidden_test_de_2_sent205,Bienerth,2471,2479,PER,Q79052
hidden_test_de_2_sent205,Herrn v. Haerdtl,2631,2647,PER,NIL
hidden_test_de_2_sent208,Favoriten,490,499,LOC,Q1398933
hidden_test_de_2_sent209,Volksküchenverein,96,113,ORG,NIL
hidden_test_de_2_sent211,Direktor Salis,709,723,PER,NIL
hidden_test_de_2_sent211,Maler Willette,771,785,PER,NIL
hidden_test_de_2_sent212,Kahlenberg,7,17,LOC,Q697119
hidden_test_de_2_sent212,Kahlenberg,65,75,LOC,Q697119
hidden_test_de_2_sent212,Kahlenberg,155,165,LOC,Q697119
hidden_test_de_2_sent213,Kahlenberg,398,408,LOC,Q697119
hidden_test_de_2_sent213,Kahlenberg,1165,1175,LOC,Q697119
hidden_test_de_2_sent214,Finnland,945,953,LOC,Q33
hidden_test_de_2_sent214,Bosnien,1054,1061,LOC,Q188736
hidden_test_de_2_sent214,Deutschland,1209,1220,LOC,Q43287
hidden_test_de_2_sent215,Oesterreich,105,116,LOC,Q533534
hidden_test_de_2_sent215,Deutschen Reiche,196,212,LOC,Q43287
hidden_test_de_2_sent215,Frankreich,233,243,LOC,Q70802
hidden_test_de_2_sent215,Indien,575,581,LOC,Q129286
hidden_test_de_2_sent215,Japan,687,692,LOC,Q17
hidden_test_de_2_sent215,Rothschildschen Nervenheilanstalt,934,967,ORG,NIL
hidden_test_de_2_sent215,Maria Theresien=Schlößchens,987,1014,LOC,Q1801194
hidden_test_de_2_sent215,Rothschildschen Nervenheilanstalt,1063,1096,ORG,NIL
hidden_test_de_2_sent215,Heilanstalt,1212,1223,ORG,NIL
hidden_test_de_2_sent215,Maria Theresien=Schlößchens,1254,1281,LOC,Q1801194
hidden_test_de_2_sent215,Hofzeile,1294,1302,LOC,Q65238254
hidden_test_de_2_sent215,Kuratoriums,1493,1504,ORG,NIL
hidden_test_de_2_sent215,Heilanstalt,1592,1603,ORG,NIL
hidden_test_de_2_sent215,Hofzeile,2075,2083,LOC,Q65238254
hidden_test_de_2_sent251,Wien,39,43,LOC,NIL
hidden_test_de_2_sent253,H. Palm,65,72,PER,NIL
hidden_test_de_2_sent254,WIEN,39,43,LOC,NIL
hidden_test_de_2_sent269,Wien,12,16,LOC,NIL
hidden_test_de_2_sent271,Payerbach,2,11,LOC,NIL
hidden_test_de_2_sent271,Kanizsa,13,20,LOC,NIL
hidden_test_de_2_sent271,Budapest,21,29,LOC,NIL
hidden_test_de_2_sent271,Güns,31,35,LOC,NIL
hidden_test_de_2_sent271,Pakrácz=Lipik,75,88,LOC,NIL
hidden_test_de_2_sent271,Sarajevo,97,105,LOC,NIL
hidden_test_de_2_sent271,Agram,107,112,LOC,NIL
hidden_test_de_2_sent271,Aspang,114,120,LOC,NIL
hidden_test_de_2_sent274,Leoben,2,8,LOC,NIL
hidden_test_de_2_sent274,Venedig,24,31,LOC,NIL
hidden_test_de_2_sent274,Kanizsa,48,55,LOC,NIL
hidden_test_de_2_sent274,Sarjevo,64,71,LOC,NIL
hidden_test_de_2_sent274,Pakrácz=Lipik,73,86,LOC,NIL
hidden_test_de_2_sent274,Agram,87,92,LOC,NIL
hidden_test_de_2_sent274,Neuberg,94,101,LOC,NIL
hidden_test_de_2_sent277,Triest,2,8,LOC,NIL
hidden_test_de_2_sent277,Görz,10,14,LOC,NIL
hidden_test_de_2_sent277,Fiume,16,21,LOC,NIL
hidden_test_de_2_sent277,Pola,22,26,LOC,NIL
hidden_test_de_2_sent277,Stein¬brück,49,60,LOC,NIL
hidden_test_de_2_sent277,Klagenfurt,73,83,LOC,NIL
hidden_test_de_2_sent277,Villach,85,92,LOC,NIL
hidden_test_de_2_sent277,Bozen,93,98,LOC,NIL
hidden_test_de_2_sent277,Meran,100,105,LOC,NIL
hidden_test_de_2_sent277,Arco,107,111,LOC,NIL
hidden_test_de_2_sent277,Innsbruck,113,122,LOC,NIL
hidden_test_de_2_sent277,Marburg,127,134,LOC,NIL
hidden_test_de_2_sent277,Wolfsberg,137,146,LOC,NIL
hidden_test_de_2_sent277,Gleichenberg,159,171,LOC,NIL
hidden_test_de_2_sent277,Köflach,174,181,LOC,NIL
hidden_test_de_2_sent280,Köflach,14,21,LOC,NIL
hidden_test_de_2_sent280,Stainz,28,34,LOC,NIL
hidden_test_de_2_sent280,Leoben,36,42,LOC,NIL
hidden_test_de_2_sent280,Neuberg,44,51,LOC,NIL
hidden_test_de_2_sent284,Triest,2,8,LOC,NIL
hidden_test_de_2_sent284,Görz,10,14,LOC,NIL
hidden_test_de_2_sent284,Venedig,16,23,LOC,NIL
hidden_test_de_2_sent284,Fiume,24,29,LOC,NIL
hidden_test_de_2_sent284,Pola,31,35,LOC,NIL
hidden_test_de_2_sent284,Rovigno,37,44,LOC,NIL
hidden_test_de_2_sent284,Brod,54,58,LOC,NIL
hidden_test_de_2_sent284,Banjaluka,59,68,LOC,NIL
hidden_test_de_2_sent284,Leoben,70,76,LOC,NIL
hidden_test_de_2_sent284,Vordernberg,78,89,LOC,NIL
hidden_test_de_2_sent284,Neuberg,90,97,LOC,NIL
hidden_test_de_2_sent288,Kanizsa,13,20,LOC,NIL
hidden_test_de_2_sent288,Güns,21,25,LOC,NIL
hidden_test_de_2_sent288,Budapest,27,35,LOC,NIL
hidden_test_de_2_sent292,Graz,2,6,LOC,NIL
hidden_test_de_2_sent292,Leoben,8,14,LOC,NIL
hidden_test_de_2_sent297,Stein¬amanger,11,24,LOC,NIL
hidden_test_de_2_sent301,Budapest,11,19,LOC,NIL
hidden_test_de_2_sent301,Essegg,35,41,LOC,NIL
hidden_test_de_2_sent302,Agram,6,11,LOC,NIL
hidden_test_de_2_sent302,Sissek,13,19,LOC,NIL
hidden_test_de_2_sent302,Banjaluka,21,30,LOC,NIL
hidden_test_de_2_sent306,Triest,2,8,LOC,NIL
hidden_test_de_2_sent306,Görz,10,14,LOC,NIL
hidden_test_de_2_sent306,Vene¬dig,16,24,LOC,NIL
hidden_test_de_2_sent306,Rom,26,29,LOC,NIL
hidden_test_de_2_sent306,Mailand,31,38,LOC,NIL
hidden_test_de_2_sent306,Genna,40,45,LOC,NIL
hidden_test_de_2_sent306,Pola,47,51,LOC,NIL
hidden_test_de_2_sent306,Rovigno,52,59,LOC,NIL
hidden_test_de_2_sent306,Sissek,68,74,LOC,NIL
hidden_test_de_2_sent307,Budapest,0,8,LOC,NIL
hidden_test_de_2_sent308,Klagenfurt,3,13,LOC,NIL
hidden_test_de_2_sent308,Franzensfeste,14,27,LOC,NIL
hidden_test_de_2_sent308,Meran,29,34,LOC,NIL
hidden_test_de_2_sent308,Arco,36,40,LOC,NIL
hidden_test_de_2_sent308,Inns¬bruck,42,52,LOC,NIL
hidden_test_de_2_sent312,Triest,2,8,LOC,NIL
hidden_test_de_2_sent312,Görz,10,14,LOC,NIL
hidden_test_de_2_sent312,Venedig,16,23,LOC,NIL
hidden_test_de_2_sent312,Rom,24,27,LOC,NIL
hidden_test_de_2_sent312,Mailand,29,36,LOC,NIL
hidden_test_de_2_sent312,Pola,38,42,LOC,NIL
hidden_test_de_2_sent312,Rovigno,44,51,LOC,NIL
hidden_test_de_2_sent312,Agram,52,57,LOC,NIL
hidden_test_de_2_sent312,Budapest,69,77,LOC,NIL
hidden_test_de_2_sent312,Pragerhof,82,91,LOC,NIL
hidden_test_de_2_sent312,Klagenfurt,94,104,LOC,NIL
hidden_test_de_2_sent312,Wolfsberg,106,115,LOC,NIL
hidden_test_de_2_sent312,Meran,116,121,LOC,NIL
hidden_test_de_2_sent312,Arco,123,127,LOC,NIL
hidden_test_de_2_sent312,Innsbruck,129,138,LOC,NIL
hidden_test_de_2_sent312,Mar¬burg,144,152,LOC,NIL
hidden_test_de_2_sent312,Köflach,167,174,LOC,NIL
hidden_test_de_2_sent312,Wies,176,180,LOC,NIL
hidden_test_de_2_sent312,Stainz,181,187,LOC,NIL
hidden_test_de_2_sent312,Leoben,189,195,LOC,NIL
hidden_test_de_2_sent312,Vordernberg,197,208,LOC,NIL
hidden_test_de_2_sent313,Wien,11,15,LOC,NIL
hidden_test_de_2_sent315,Triest,2,8,LOC,NIL
hidden_test_de_2_sent315,Rom,10,13,LOC,NIL
hidden_test_de_2_sent315,Mai¬land,15,23,LOC,NIL
hidden_test_de_2_sent315,Venedig,25,32,LOC,NIL
hidden_test_de_2_sent315,Görz,34,38,LOC,NIL
hidden_test_de_2_sent315,Pola,40,44,LOC,NIL
hidden_test_de_2_sent315,Agram,46,51,LOC,NIL
hidden_test_de_2_sent315,Budapest,52,60,LOC,NIL
hidden_test_de_2_sent316,Inns¬bruck,9,19,LOC,NIL
hidden_test_de_2_sent316,Klagenfurt,21,31,LOC,NIL
hidden_test_de_2_sent316,Wolfsberg,33,42,LOC,NIL
hidden_test_de_2_sent316,Marburg,47,54,LOC,NIL
hidden_test_de_2_sent316,Köflach,69,76,LOC,NIL
hidden_test_de_2_sent316,Wies,78,82,LOC,NIL
hidden_test_de_2_sent316,Stainz,83,89,LOC,NIL
hidden_test_de_2_sent316,Leoben,91,97,LOC,NIL
hidden_test_de_2_sent320,Agram,29,34,LOC,NIL
hidden_test_de_2_sent320,Buda¬pest,36,45,LOC,NIL
hidden_test_de_2_sent320,Oedenburg,51,60,LOC,NIL
hidden_test_de_2_sent324,Güns,16,20,LOC,NIL
hidden_test_de_2_sent328,Triest,2,8,LOC,NIL
hidden_test_de_2_sent328,Rom,10,13,LOC,NIL
hidden_test_de_2_sent328,Mai¬land,15,23,LOC,NIL
hidden_test_de_2_sent328,Venedig,25,32,LOC,NIL
hidden_test_de_2_sent328,Görz,34,38,LOC,NIL
hidden_test_de_2_sent328,Pola,40,44,LOC,NIL
hidden_test_de_2_sent328,Rovigno,46,53,LOC,NIL
hidden_test_de_2_sent328,Fiume,54,59,LOC,NIL
hidden_test_de_2_sent328,Agram,69,74,LOC,NIL
hidden_test_de_2_sent328,Budapest,76,84,LOC,NIL
hidden_test_de_2_sent328,Arco,101,105,LOC,NIL
hidden_test_de_2_sent328,Meran,107,112,LOC,NIL
hidden_test_de_2_sent328,Inns¬bruck,114,124,LOC,NIL
hidden_test_de_2_sent328,Klagenfurt,126,136,LOC,NIL
hidden_test_de_2_sent328,Marburg,142,149,LOC,NIL
hidden_test_de_2_sent328,Leoben,151,157,LOC,NIL
hidden_test_de_2_sent328,Neuberg,159,166,LOC,NIL
hidden_test_de_2_sent332,Graz,2,6,LOC,NIL
hidden_test_de_2_sent332,Leoben,8,14,LOC,NIL
hidden_test_de_2_sent332,Vordernberg,15,26,LOC,NIL
hidden_test_de_2_sent332,Aslenz,28,34,LOC,NIL
hidden_test_de_2_sent337,Hainfeld,55,63,LOC,NIL
hidden_test_de_2_sent337,Aspang,65,71,LOC,NIL
hidden_test_de_2_sent341,Triest,2,8,LOC,NIL
hidden_test_de_2_sent341,Görz,10,14,LOC,NIL
hidden_test_de_2_sent341,Vene¬dig,16,24,LOC,NIL
hidden_test_de_2_sent341,Pola,26,30,LOC,NIL
hidden_test_de_2_sent341,Fiume,41,46,LOC,NIL
hidden_test_de_2_sent341,Agram,55,60,LOC,NIL
hidden_test_de_2_sent341,Radkersburg,62,73,LOC,NIL
hidden_test_de_2_sent341,Köflach,75,82,LOC,NIL
