doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_de_1_sent113,Emmy,0,4,PER,NIL
hidden_test_de_1_sent113,Lina Stöhr,6,16,PER,NIL
hidden_test_de_1_sent114,Mitzi Theser,6,18,PER,NIL
hidden_test_de_1_sent115,Gustav Marik,54,66,PER,NIL
hidden_test_de_1_sent116,Willy,0,5,PER,NIL
hidden_test_de_1_sent116,Josef Frank,7,18,PER,NIL
hidden_test_de_1_sent117,Arthur Lorette,53,67,PER,NIL
hidden_test_de_1_sent118,Maier,0,5,PER,NIL
hidden_test_de_1_sent118,Arthur Müllner,23,37,PER,NIL
hidden_test_de_1_sent119,Adolf Karlinger,19,34,PER,NIL
hidden_test_de_1_sent120,Carl Haßmann,20,32,PER,NIL
hidden_test_de_1_sent122,Heinrich Baß,20,32,PER,NIL
hidden_test_de_1_sent123,Arthur Schanenburg,0,18,PER,NIL
hidden_test_de_1_sent123,Albert Reiß,21,32,PER,NIL
hidden_test_de_1_sent128,Daun,165,169,PER,NIL
hidden_test_de_1_sent132,Venedig,1,8,LOC,NIL
hidden_test_de_1_sent132,Wien,12,16,LOC,NIL
hidden_test_de_1_sent144,Hainfeld,109,117,LOC,NIL
hidden_test_de_1_sent147,Franz Lütgenau,8,22,PER,NIL
hidden_test_de_1_sent152,Paul Kempe,4,14,PER,NIL
hidden_test_de_1_sent153,Wilhelm Liebknecht,4,22,PER,NIL
hidden_test_de_1_sent154,Sigmund Weiler,80,94,PER,NIL
hidden_test_de_1_sent154,Wien,110,114,LOC,NIL
hidden_test_de_1_sent163,Jacob Rothberger,65,81,PER,NIL
hidden_test_de_1_sent163,Jakob Weinberger,229,245,PER,NIL
hidden_test_de_1_sent163,Ditmar,354,360,PER,NIL
hidden_test_de_1_sent172,Wien,71,75,LOC,NIL
hidden_test_de_1_sent184,Brünn,424,429,LOC,NIL
hidden_test_de_1_sent184,Ignaz Brand,490,501,PER,NIL
hidden_test_de_1_sent184,Wien,502,506,LOC,NIL
hidden_test_de_1_sent186,Wien,34,38,LOC,NIL
hidden_test_de_1_sent187,Wien,18,22,LOC,NIL
hidden_test_de_1_sent192,Wien,29,33,LOC,NIL
hidden_test_de_1_sent194,Leoben,209,215,LOC,NIL
hidden_test_de_1_sent195,Mödling,286,293,LOC,NIL
hidden_test_de_1_sent195,Böslau,456,462,LOC,NIL
hidden_test_de_1_sent195,Kaltenleutgeben,1175,1190,LOC,NIL
hidden_test_de_1_sent195,Laxenburg,1192,1201,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,204,213,LOC,NIL
hidden_test_de_1_sent197,Mödling,225,232,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,341,350,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,463,472,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,626,635,LOC,NIL
hidden_test_de_1_sent197,Laxenburg,963,972,LOC,NIL
hidden_test_de_1_sent197,Triest,1351,1357,LOC,NIL
hidden_test_de_1_sent198,Wien,344,348,LOC,NIL
hidden_test_de_1_sent199,Wien,31,35,LOC,NIL
hidden_test_de_1_sent201,Basel,3,8,LOC,NIL
hidden_test_de_1_sent201,Basel,82,87,LOC,NIL
hidden_test_de_1_sent204,Neapel,0,6,LOC,NIL
hidden_test_de_1_sent204,Neapel,100,106,LOC,NIL
hidden_test_de_1_sent206,Petersburg,177,187,LOC,NIL
hidden_test_de_1_sent206,Rußland,259,266,LOC,NIL
hidden_test_de_1_sent207,Rußland,258,265,LOC,NIL
hidden_test_de_1_sent207,Deutschland,484,495,LOC,NIL
hidden_test_de_1_sent208,Rußland,3,10,LOC,NIL
hidden_test_de_1_sent232,Olmütz,3,9,LOC,NIL
hidden_test_de_1_sent239,Wien,22,26,LOC,NIL
hidden_test_de_1_sent245,Wien,20,24,LOC,NIL
hidden_test_de_1_sent247,Triest,43,49,LOC,NIL
hidden_test_de_1_sent251,Triest,25,31,LOC,NIL
hidden_test_de_1_sent256,Wien,47,51,LOC,NIL
hidden_test_de_1_sent260,Wien,69,73,LOC,NIL
hidden_test_de_1_sent262,Triest,50,56,LOC,NIL
hidden_test_de_1_sent268,Wien,64,68,LOC,NIL
hidden_test_de_1_sent273,Wien,52,56,LOC,NIL
hidden_test_de_1_sent295,Wien,57,61,LOC,NIL
hidden_test_de_1_sent462,Wien,41,45,LOC,NIL
hidden_test_de_2_sent2,Bienerth,486,494,PER,Q79052
hidden_test_de_2_sent2,Oester¬reich,503,515,LOC,Q533534
hidden_test_de_2_sent2,Bienerth,1196,1204,PER,Q79052
hidden_test_de_2_sent2,Oesterreich,2307,2318,LOC,Q533534
hidden_test_de_2_sent3,Dänemarks,66,75,LOC,Q35
hidden_test_de_2_sent3,BoulevardMontparnasse,323,344,LOC,Q2922078
hidden_test_de_2_sent3,Gott,1796,1800,PER,Q178885
hidden_test_de_2_sent132,Kapitän Lux,19,30,PER,NIL
hidden_test_de_2_sent134,Protitsch,147,156,PER,NIL
hidden_test_de_2_sent134,Prodanowitsch,161,174,PER,NIL
hidden_test_de_2_sent134,Skuptschina,424,435,ORG,NIL
hidden_test_de_2_sent137,Bulgariens,803,813,LOC,Q147909
hidden_test_de_2_sent151,New=York,0,8,LOC,Q1384
hidden_test_de_2_sent153,Rudolf von Habsburg,24,43,PER,Q76956
hidden_test_de_2_sent153,Rudolfs von Habsburg,341,361,PER,Q76956
hidden_test_de_2_sent153,Rudolf von Habs¬burg,745,765,PER,Q76956
hidden_test_de_2_sent156,Rudolf von Habsburg=Denkmal,259,286,PER,Q76956
hidden_test_de_2_sent158,Kohlmarkt,37,46,LOC,Q695132
hidden_test_de_2_sent158,Mariahilferstraße,58,75,LOC,Q699930
hidden_test_de_2_sent166,Arbeiterzeitung Wien,101,121,LOC,Q1741
hidden_test_de_2_sent170,E. Braun,25,33,PER,NIL
hidden_test_de_2_sent170,J. Danneberg,35,47,PER,NIL
hidden_test_de_2_sent170,M. Dukes,49,57,PER,NIL
hidden_test_de_2_sent170,Haa'eustein & Vogler,58,78,ORG,NIL
hidden_test_de_2_sent170,R. Mosse,80,88,PER,NIL
hidden_test_de_2_sent170,H. Schalek,109,119,PER,NIL
hidden_test_de_2_sent189,X. Wielandplatz 5,164,181,LOC,Q2568689
hidden_test_de_2_sent197,Bienerth,49,57,PER,Q79052
hidden_test_de_2_sent197,Bienerth,243,251,PER,Q79052
hidden_test_de_2_sent197,Bienerth,523,531,PER,Q79052
hidden_test_de_2_sent198,Bienerth,563,571,PER,Q79052
hidden_test_de_2_sent205,Gott,403,407,PER,Q825
hidden_test_de_2_sent205,Stürgkhs,1499,1507,PER,Q78537
hidden_test_de_2_sent205,Bilinski,1989,1997,PER,Q688332
hidden_test_de_2_sent205,Ritt,2374,2378,PER,Q7064476
hidden_test_de_2_sent205,Bienerth,3091,3099,PER,Q79052
hidden_test_de_2_sent206,Ersten Wiener Volks¬küchenverein,25,57,ORG,NIL
hidden_test_de_2_sent206,Erste WienerVolksküchenverein,88,117,ORG,NIL
hidden_test_de_2_sent208,Volksküchenverein,239,256,ORG,NIL
hidden_test_de_2_sent208,Favoriten,490,499,LOC,Q1398933
hidden_test_de_2_sent211,Direktor Salis,709,723,PER,NIL
hidden_test_de_2_sent212,Kahlenberg,65,75,LOC,Q697119
hidden_test_de_2_sent212,Arbeiter=Zeitung,111,127,PROD,Q627083
hidden_test_de_2_sent213,Kahlenberg,398,408,LOC,Q697119
hidden_test_de_2_sent213,Länderbank,1556,1566,ORG,Q1426044
hidden_test_de_2_sent214,Amerika,333,340,LOC,Q828
hidden_test_de_2_sent214,Rußland,816,823,LOC,Q34266
hidden_test_de_2_sent214,Rußland,1087,1094,LOC,Q34266
hidden_test_de_2_sent214,Deutschland,1209,1220,LOC,Q43287
hidden_test_de_2_sent215,Oesterreich,105,116,LOC,Q533534
hidden_test_de_2_sent215,Ungarn,120,126,LOC,Q171150
hidden_test_de_2_sent215,Deutschen Reiche,196,212,LOC,Q43287
hidden_test_de_2_sent215,Frankreich,233,243,LOC,Q70802
hidden_test_de_2_sent215,Indien,575,581,LOC,Q129286
hidden_test_de_2_sent215,Rußland,642,649,LOC,Q34266
hidden_test_de_2_sent215,Maria Theresien=Schlößchens,987,1014,LOC,Q1801194
hidden_test_de_2_sent215,Hofzeile,1294,1302,LOC,Q65238254
hidden_test_de_2_sent244,Jakob Rothberger,195,211,PER,NIL
hidden_test_de_2_sent245,Emilie Periather,215,231,PER,NIL
hidden_test_de_2_sent251,Wien,39,43,LOC,NIL
hidden_test_de_2_sent260,Wilhelm MoikWien,0,16,LOC,NIL
hidden_test_de_2_sent274,Leoben,2,8,LOC,NIL
hidden_test_de_2_sent274,Aslenz,103,109,LOC,NIL
hidden_test_de_2_sent277,Triest,2,8,LOC,NIL
hidden_test_de_2_sent277,Görz,10,14,LOC,NIL
hidden_test_de_2_sent277,Fiume,16,21,LOC,NIL
hidden_test_de_2_sent277,Rovigno,28,35,LOC,NIL
hidden_test_de_2_sent277,Klagenfurt,73,83,LOC,NIL
hidden_test_de_2_sent277,Villach,85,92,LOC,NIL
hidden_test_de_2_sent277,Bozen,93,98,LOC,NIL
hidden_test_de_2_sent277,Meran,100,105,LOC,NIL
hidden_test_de_2_sent277,Arco,107,111,LOC,NIL
hidden_test_de_2_sent277,Innsbruck,113,122,LOC,NIL
hidden_test_de_2_sent277,Marburg,127,134,LOC,NIL
hidden_test_de_2_sent277,Wolfsberg,137,146,LOC,NIL
hidden_test_de_2_sent277,Gleichenberg,159,171,LOC,NIL
hidden_test_de_2_sent277,Köflach,174,181,LOC,NIL
hidden_test_de_2_sent280,Köflach,14,21,LOC,NIL
hidden_test_de_2_sent280,Stainz,28,34,LOC,NIL
hidden_test_de_2_sent280,Neuberg,44,51,LOC,NIL
hidden_test_de_2_sent284,Triest,2,8,LOC,NIL
hidden_test_de_2_sent284,Rovigno,37,44,LOC,NIL
hidden_test_de_2_sent284,Leoben,70,76,LOC,NIL
hidden_test_de_2_sent284,Aslenz,99,105,LOC,NIL
hidden_test_de_2_sent306,Triest,2,8,LOC,NIL
hidden_test_de_2_sent306,Görz,10,14,LOC,NIL
hidden_test_de_2_sent306,Vene¬dig,16,24,LOC,NIL
hidden_test_de_2_sent306,Rom,26,29,LOC,NIL
hidden_test_de_2_sent306,Mailand,31,38,LOC,NIL
hidden_test_de_2_sent306,Rovigno,52,59,LOC,NIL
hidden_test_de_2_sent306,Banjaluka,76,85,LOC,NIL
hidden_test_de_2_sent308,Meran,29,34,LOC,NIL
hidden_test_de_2_sent308,Marburg,58,65,LOC,NIL
hidden_test_de_2_sent312,Triest,2,8,LOC,NIL
hidden_test_de_2_sent312,Venedig,16,23,LOC,NIL
hidden_test_de_2_sent312,Rovigno,44,51,LOC,NIL
hidden_test_de_2_sent312,Gonovitz,59,67,LOC,NIL
hidden_test_de_2_sent312,Klagenfurt,94,104,LOC,NIL
hidden_test_de_2_sent312,Wolfsberg,106,115,LOC,NIL
hidden_test_de_2_sent312,Meran,116,121,LOC,NIL
hidden_test_de_2_sent312,Arco,123,127,LOC,NIL
hidden_test_de_2_sent312,Mar¬burg,144,152,LOC,NIL
hidden_test_de_2_sent312,Köflach,167,174,LOC,NIL
hidden_test_de_2_sent312,Wies,176,180,LOC,NIL
hidden_test_de_2_sent312,Stainz,181,187,LOC,NIL
hidden_test_de_2_sent312,Leoben,189,195,LOC,NIL
hidden_test_de_2_sent312,Vordernberg,197,208,LOC,NIL
hidden_test_de_2_sent315,Triest,2,8,LOC,NIL
hidden_test_de_2_sent315,Rom,10,13,LOC,NIL
hidden_test_de_2_sent315,Mai¬land,15,23,LOC,NIL
hidden_test_de_2_sent315,Venedig,25,32,LOC,NIL
hidden_test_de_2_sent315,Budapest,52,60,LOC,NIL
hidden_test_de_2_sent316,Inns¬bruck,9,19,LOC,NIL
hidden_test_de_2_sent316,Klagenfurt,21,31,LOC,NIL
hidden_test_de_2_sent316,Wolfsberg,33,42,LOC,NIL
hidden_test_de_2_sent316,Marburg,47,54,LOC,NIL
hidden_test_de_2_sent316,Luttenberg,57,67,LOC,NIL
hidden_test_de_2_sent316,Köflach,69,76,LOC,NIL
hidden_test_de_2_sent316,Wies,78,82,LOC,NIL
hidden_test_de_2_sent316,Leoben,91,97,LOC,NIL
hidden_test_de_2_sent320,Buda¬pest,36,45,LOC,NIL
hidden_test_de_2_sent328,Triest,2,8,LOC,NIL
hidden_test_de_2_sent328,Rom,10,13,LOC,NIL
hidden_test_de_2_sent328,Mai¬land,15,23,LOC,NIL
hidden_test_de_2_sent328,Venedig,25,32,LOC,NIL
hidden_test_de_2_sent328,Görz,34,38,LOC,NIL
hidden_test_de_2_sent328,Rovigno,46,53,LOC,NIL
hidden_test_de_2_sent328,Fiume,54,59,LOC,NIL
hidden_test_de_2_sent328,Agram,69,74,LOC,NIL
hidden_test_de_2_sent328,Budapest,76,84,LOC,NIL
hidden_test_de_2_sent328,Meran,107,112,LOC,NIL
hidden_test_de_2_sent328,Inns¬bruck,114,124,LOC,NIL
hidden_test_de_2_sent328,Klagenfurt,126,136,LOC,NIL
hidden_test_de_2_sent328,Marburg,142,149,LOC,NIL
hidden_test_de_2_sent328,Leoben,151,157,LOC,NIL
hidden_test_de_2_sent332,Graz,2,6,LOC,NIL
hidden_test_de_2_sent332,Aslenz,28,34,LOC,NIL
hidden_test_de_2_sent341,Triest,2,8,LOC,NIL
hidden_test_de_2_sent341,Pola,26,30,LOC,NIL
hidden_test_de_2_sent341,Sissek,48,54,LOC,NIL
hidden_test_de_2_sent341,Radkersburg,62,73,LOC,NIL
hidden_test_de_2_sent341,Wies,84,88,LOC,NIL
hidden_test_de_2_sent341,Stainz,89,95,LOC,NIL
hidden_test_de_2_sent341,Leoben,110,116,LOC,NIL
hidden_test_de_2_sent353,Sarajevo,2,10,LOC,NIL
hidden_test_de_2_sent353,Gutenstein,76,86,LOC,NIL
hidden_test_de_2_sent357,Triest,2,8,LOC,NIL
hidden_test_de_2_sent357,Rovigno,21,28,LOC,NIL
hidden_test_de_2_sent357,Gonobitz,67,75,LOC,NIL
hidden_test_de_2_sent357,Villach,77,84,LOC,NIL
hidden_test_de_2_sent357,Klagenfurt,85,95,LOC,NIL
hidden_test_de_2_sent357,Wolfsberg,97,106,LOC,NIL
hidden_test_de_2_sent357,Köflach,119,126,LOC,NIL
hidden_test_de_2_sent361,Meran,34,39,LOC,NIL
hidden_test_de_2_sent361,Inns¬bruck,47,57,LOC,NIL
hidden_test_de_2_sent361,Leoben,59,65,LOC,NIL
hidden_test_de_2_sent361,Vordernberg,67,78,LOC,NIL
hidden_test_de_2_sent362,Cormons,121,128,LOC,NIL
hidden_test_de_2_sent370,Verein,1012,1018,ORG,Q1125001
hidden_test_de_2_sent372,Druck= und Verlagsanstalt „Vorwärts“ Swoboda & Co.,0,50,ORG,NIL
hidden_test_de_7_sent0,Neueste Zeitung,42,57,PROD,NIL
hidden_test_de_7_sent1,Wagner'sche Universitäts=Buchdruckerei,34,72,ORG,NIL
hidden_test_de_7_sent1,Erlerstraße 5,74,87,LOC,NIL
hidden_test_de_7_sent1,KarlPaulin,117,127,PER,NIL
hidden_test_de_7_sent1,Erlerstraße 5,129,142,LOC,NIL
hidden_test_de_7_sent1,Rudolf Wagner,181,194,PER,NIL
hidden_test_de_7_sent1,Erlerstraße 5,196,209,LOC,NIL
hidden_test_de_7_sent8,Deutschland,0,11,LOC,Q1206012
hidden_test_de_7_sent15,"Wien, I. Brandstätte 8",86,108,LOC,Q898311
hidden_test_de_7_sent20,Oesterreich,25,36,LOC,Q518101
hidden_test_de_7_sent22,Oesterreichs,999,1011,LOC,Q518101
hidden_test_de_7_sent23,Oester¬reich,172,184,LOC,Q518101
hidden_test_de_7_sent24,Oesterreich,176,187,LOC,Q518101
hidden_test_de_7_sent25,Oesterreich,445,456,LOC,Q518101
hidden_test_de_7_sent25,Oesterreichs,787,799,LOC,Q518101
hidden_test_de_7_sent25,Oesterreichs,971,983,LOC,Q518101
hidden_test_de_7_sent28,Vaterländischen Front,60,81,ORG,Q695482
hidden_test_de_7_sent29,BundeskanzlersDr. Dollfuß,42,67,PER,Q11734
hidden_test_de_7_sent31,Heeresministerium,139,156,ORG,Q872173
hidden_test_de_7_sent31,frei¬willigen Schutzkorps,397,422,ORG,Q1454936
hidden_test_de_7_sent31,Schutzkorps,518,529,ORG,Q1454936
hidden_test_de_7_sent31,Schutz¬korps,795,807,ORG,Q1454936
hidden_test_de_7_sent34,Amtlichen Nachrichtenstelle,420,447,ORG,NIL
hidden_test_de_7_sent34,Oesterreich,971,982,LOC,Q518101
hidden_test_de_7_sent35,Oesterreich,91,102,LOC,Q518101
hidden_test_de_7_sent35,Oesterreich,491,502,LOC,Q518101
hidden_test_de_7_sent37,Bundeskanzleramtes,20,38,ORG,Q668916
hidden_test_de_7_sent83,"Innsbruck, Sterzingerstraße 6",76,105,LOC,NIL
hidden_test_de_7_sent87,"Innsbruck, Maria-Theresien-Straße 21",176,212,LOC,Q647485
hidden_test_de_7_sent88,Grazer Waggon- und Maschinenfabriks - Actiengesellschaftvormals Joh. Weitzer,44,120,ORG,NIL
hidden_test_de_7_sent88,Viktor Stibal,170,183,PER,NIL
hidden_test_de_7_sent90,A. Sachsenheim,26,40,ORG,NIL
hidden_test_de_7_sent94,R. Riedmann,298,309,PER,NIL
hidden_test_de_8_sent6,Alvernia,686,694,LOC,NIL
hidden_test_de_8_sent8,Dr. Schlank,0,11,PER,NIL
hidden_test_de_8_sent17,Dürnbach,50,58,LOC,Q673446
hidden_test_de_8_sent17,Peisching,82,91,LOC,Q673446
hidden_test_de_8_sent17,Dürnbach,320,328,LOC,Q673446
hidden_test_de_8_sent19,2. Bezirk. Asperngasse 5,239,263,LOC,NIL
hidden_test_de_8_sent33,Alexanderstraße,395,410,LOC,Q60457793
hidden_test_de_8_sent48,Sankt Bartholomä,179,195,LOC,NIL
hidden_test_de_8_sent53,Niagarafall,17,28,LOC,Q34221
hidden_test_de_8_sent54,Amerika,67,74,LOC,Q828
hidden_test_de_8_sent56,„Feuerspritzenhauses“.,116,138,LOC,NIL
hidden_test_de_8_sent57,Haus Nr. 31 der Unteren Augartenstraße,160,198,LOC,NIL
hidden_test_de_8_sent57,Leopoldsgasse,371,384,LOC,NIL
hidden_test_de_8_sent58,Thekla Hegerhorst,238,255,PER,NIL
hidden_test_de_8_sent58,Johann Frauscher,309,325,PER,NIL
hidden_test_de_8_sent341,Gisela,72,78,PER,NIL
hidden_test_de_8_sent341,Marie Locke,83,94,PER,NIL
hidden_test_de_8_sent344,Therese Gritti,0,14,PER,NIL
hidden_test_de_8_sent345,Oesterreich,160,171,LOC,Q28513
hidden_test_de_8_sent346,Otto Trömel,6,17,PER,NIL
hidden_test_de_8_sent346,Glauchau in Sachsen,18,37,LOC,Q20071
hidden_test_de_8_sent347,TegernseerBauerntheaters,54,78,ORG,NIL
hidden_test_de_8_sent370,Exl's Tiroler=Bühne,10,29,ORG,NIL
hidden_test_de_8_sent392,Wieden in Wien,0,14,LOC,Q268001
hidden_test_de_8_sent403,Oesterreichische Waffenfabriks-Gesellschaft,0,43,ORG,NIL
hidden_test_de_8_sent403,Steyr.Auto-TechnikumStuttgart,47,76,LOC,Q1022
hidden_test_de_8_sent403,"Wien, I., WollzeileFilderstr. 63",117,149,LOC,NIL
hidden_test_de_8_sent422,Julius Hoitasch,34,49,PER,NIL
hidden_test_de_8_sent433,2106.,120,125,LOC,NIL
hidden_test_de_8_sent435,Gottlieb Voith,8,22,PER,NIL
hidden_test_de_8_sent435,"Wien, III/1.",24,36,LOC,Q519552
hidden_test_de_8_sent441,N. Eisenmenger,93,107,PER,NIL
hidden_test_de_8_sent441,"Buchdruckerei und Zeitungsverlag G, Davis & Co",109,155,ORG,NIL
hidden_test_de_10_sent4,Chr¬'sche Buchh.,85,101,ORG,NIL
hidden_test_de_10_sent5,Dresden,3,10,LOC,Q1731
hidden_test_de_10_sent33,Donaufürstenthünmer,0,19,LOC,Q627527
hidden_test_de_10_sent38,Frankreich,5,15,LOC,Q70802
hidden_test_de_10_sent39,Köln,13,17,LOC,Q365
hidden_test_de_10_sent40,Auguste Ammel,5,18,PER,NIL
hidden_test_de_10_sent40,Paris,53,58,LOC,Q90
hidden_test_de_10_sent40,A. Havas,85,93,ORG,Q516033
hidden_test_de_10_sent41,Schweiz,8,15,LOC,Q39
hidden_test_de_10_sent44,Köln,14,18,LOC,Q365
hidden_test_de_10_sent53,22 and 24 Frankfort Street in Newyork,16,53,LOC,NIL
hidden_test_de_10_sent55,Egypten,31,38,LOC,Q142913
hidden_test_de_10_sent55,Wien,55,59,LOC,Q1741
hidden_test_de_10_sent59,Mexico,434,440,LOC,Q170603
hidden_test_de_10_sent62,Mexico,133,139,LOC,Q371334
hidden_test_de_10_sent97,Frankreich,275,285,LOC,Q58296
hidden_test_de_10_sent100,Italien,119,126,LOC,Q170174
hidden_test_de_10_sent100,Rom,253,256,LOC,Q170174
hidden_test_de_10_sent100,Basilikenvon St. Peter,598,620,ORG,Q12512
hidden_test_de_10_sent100,St. Paul,625,633,ORG,Q231699
hidden_test_de_10_sent100,Leo¬stadt,867,876,LOC,Q370350
hidden_test_de_10_sent100,Veronica,1021,1029,PER,Q196653
hidden_test_de_10_sent108,Rom,508,511,LOC,Q170174
hidden_test_de_10_sent109,Papst Bonifaz' VIII.,629,649,PER,NIL
hidden_test_de_10_sent126,Köln,76,80,LOC,Q365
hidden_test_de_10_sent127,Rochow,3120,3126,PER,NIL
hidden_test_de_10_sent130,FriedrichWilhelm,427,443,PER,NIL
hidden_test_de_10_sent263,Irland,107,113,LOC,Q57695350
hidden_test_de_10_sent263,Italien,418,425,LOC,Q172579
hidden_test_de_10_sent265,k. k. Central=Anstalt fürMeteorologie,55,92,ORG,Q190033
hidden_test_de_10_sent276,Karl=Ludwigbahn,53,68,ORG,Q554551
hidden_test_de_10_sent277,Vereinsbank,29,40,ORG,NIL
hidden_test_de_10_sent278,Allgemeine Baugesellschaft,33,59,ORG,Q1770478
hidden_test_de_10_sent278,Wiener Baugesellschaft,76,98,ORG,NIL
hidden_test_de_10_sent282,Anglo=Bank,38,48,ORG,Q1418039
hidden_test_de_10_sent291,Vereinsbank,4,15,ORG,NIL
hidden_test_de_10_sent292,Italisch=Oesterreichische Bank,4,34,ORG,NIL
hidden_test_de_10_sent292,Allge¬meine Oesterreichische Bank,46,79,ORG,NIL
hidden_test_de_10_sent325,WienHambrg.,9,20,LOC,Q1055
hidden_test_de_10_sent327,Unionbank,81,90,ORG,Q63437767
hidden_test_de_10_sent327,Vereinsbank,95,106,ORG,NIL
hidden_test_de_10_sent330,Allgemeine Baugesellschaft,4,30,ORG,Q1770478
hidden_test_de_10_sent330,Wiener Baugesellschaft,35,57,ORG,NIL
hidden_test_de_10_sent331,Union=Baugesellschaft,4,25,ORG,Q2494460
hidden_test_de_10_sent332,Karl=Ludwigbahn,93,108,ORG,Q554551
hidden_test_de_10_sent338,Konstantinopel,3,17,LOC,Q406
hidden_test_de_10_sent346,Staatsbahn,16,26,ORG,NIL
hidden_test_de_10_sent347,Anglo=Deutsche Bank,32,51,ORG,NIL
hidden_test_de_10_sent348,Wiener Unionbank,3,19,ORG,Q63437767
hidden_test_de_10_sent365,Banque de Paris,4,19,ORG,Q3365072
hidden_test_de_10_sent365,OesterreichischeStaatsbahn,26,52,ORG,NIL
hidden_test_de_10_sent380,Irland,72,78,LOC,Q57695350
hidden_test_de_10_sent380,Italien,86,93,LOC,Q172579
hidden_test_de_10_sent392,K. k. Hofburg-Theater,0,21,LOC,Q45350189
hidden_test_de_10_sent393,G. v. MoserEduard SternMarie,75,103,PER,NIL
hidden_test_de_10_sent393,Joseph SommerfeldRose,115,136,PER,NIL
hidden_test_de_10_sent400,Lewinsky,29,37,PER,Q1707508
hidden_test_de_10_sent401,Baumeister,4,14,PER,NIL
hidden_test_de_10_sent405,K. k. Hof-Operntheater,1,23,LOC,Q209937
hidden_test_de_10_sent407,F. Gumpert,46,56,PER,Q91749
hidden_test_de_10_sent408,Don Pedro. Präsident,0,20,PER,NIL
hidden_test_de_10_sent414,Krauß,21,26,PER,NIL
hidden_test_de_10_sent417,"=Materne.Anna, Dienerin",0,23,PER,NIL
hidden_test_de_10_sent421,Wiener Stadt-Theater,0,20,LOC,Q43436391
hidden_test_de_10_sent424,"Elisabeth, Königin vonEngland",0,29,LOC,Q179876
hidden_test_de_10_sent428,A. Bittner,70,80,PER,Q19501972
hidden_test_de_10_sent429,"Ritschler, FlötistLaura",0,23,PER,NIL
hidden_test_de_10_sent431,Pichler,50,57,PER,NIL
hidden_test_de_10_sent431,Fanni,59,64,PER,NIL
hidden_test_de_10_sent433,Möhring,4,11,PER,NIL
hidden_test_de_10_sent435,Kracher,19,26,PER,Q21033423
hidden_test_de_10_sent442,Braunmüller,4,15,PER,Q19284507
hidden_test_de_10_sent442,Nöhring,19,26,PER,NIL
hidden_test_de_10_sent443,Robert Dudley,0,13,PER,NIL
hidden_test_de_10_sent444,Georg Talbot,0,12,PER,NIL
hidden_test_de_10_sent445,Wilhelm Cecil,0,13,PER,NIL
hidden_test_de_10_sent449,Senger,25,31,PER,Q23061647
hidden_test_de_10_sent450,Greve,19,24,PER,NIL
hidden_test_de_10_sent457,Dr. K. Klug,23,34,PER,NIL
hidden_test_de_10_sent460,J. . Parisch,95,107,PER,NIL
hidden_test_de_10_sent461,Fürst-Theater im Prater,0,23,LOC,Q1703110
hidden_test_de_10_sent465,KarlGörliz,76,86,PER,NIL
hidden_test_de_10_sent467,Tuchlauben 16,8,21,LOC,NIL
hidden_test_de_10_sent469,Oesterreichischer Kunstverein,1,30,ORG,NIL
