doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_fr_17,Chambre,8186,8193,ORG,Q320283
hidden_test_fr_17,Banque Parisienne,10901,10918,ORG,NIL
hidden_test_fr_17,M. Tolain,12084,12093,PER,Q637206
hidden_test_fr_18,"M. le général Lewal, ministre de laguerre",19,60,PER,Q318984
hidden_test_fr_19,Nouvelle-Orléans,594,610,LOC,Q34404
hidden_test_fr_19,New-York,620,628,LOC,Q60
hidden_test_fr_20,Pernambuco,2423,2433,LOC,Q40942
hidden_test_fr_20,Vienne,2452,2458,LOC,Q1741
hidden_test_fr_20,Paris,3636,3641,LOC,Q90
hidden_test_fr_20,Gentilly,3790,3798,LOC,Q640102
hidden_test_fr_20,Lenoir,4004,4010,PER,NIL
hidden_test_fr_20,Péterbourg,6673,6683,LOC,Q656
hidden_test_fr_20,Paris,7622,7627,LOC,Q90
hidden_test_fr_20,Anvers,8547,8553,LOC,Q12892
hidden_test_fr_21,Cette,192,197,LOC,Q191141
hidden_test_fr_21,Sébastopol,726,736,LOC,Q7525
hidden_test_fr_21,Sainte-Clotilde (Basilique),1189,1216,LOC,Q1514062
hidden_test_fr_21,Tour Jean Sans Peur,3465,3484,LOC,Q3533101
hidden_test_fr_21,Institut Pasteur,4106,4122,LOC,Q391083
hidden_test_fr_21,Trocadéro,5620,5629,LOC,Q3062726
hidden_test_fr_21,Bibliothèque nationale,6180,6202,LOC,Q193563
hidden_test_fr_21,Opéra,6628,6633,LOC,Q2717848
hidden_test_fr_21,Place Denfert-Rochereau,6710,6733,LOC,Q2097879
hidden_test_fr_21,M. Oppenhei¬mer,7771,7786,PER,NIL
hidden_test_fr_21,Journal du Peuple,8067,8084,PROD,Q56314226
hidden_test_fr_21,Lyon,9245,9249,LOC,Q456
hidden_test_fr_21,Horace,9479,9485,PER,NIL
hidden_test_fr_21,Liliane,10054,10061,PER,NIL
hidden_test_fr_22,maison Zang,406,417,ORG,NIL
hidden_test_fr_22,Ganneron,1063,1071,PER,NIL
hidden_test_fr_22,docteur Robert,6197,6211,PER,NIL
hidden_test_fr_22,madame Thomas,8244,8257,PER,NIL
hidden_test_fr_23,Don Antonio,401,412,PER,Q2303777
hidden_test_fr_23,M. deScavenius,3879,3893,PER,Q731504
hidden_test_fr_23,capitaine Sadoul,4299,4315,PER,Q3159955
hidden_test_fr_23,lieutenantPascal,6463,6479,PER,Q2267959
hidden_test_fr_23,Russie,6675,6681,LOC,Q159
hidden_test_fr_23,lieutenantPascal,7469,7485,PER,Q2267959
hidden_test_fr_23,Etats-Unis,11646,11656,LOC,Q30
hidden_test_fr_23,M. Cle¬menceau,12218,12232,PER,Q171730
hidden_test_fr_23,M. Léon Bourgeois,12304,12321,PER,Q217706
hidden_test_fr_24,M. Magne,446,454,PER,Q3060009
hidden_test_fr_24,M. de Lasteyrie,1652,1667,PER,Q2960618
hidden_test_fr_24,"23, Boul. MAGENTA, PARIS",3992,4016,LOC,NIL
hidden_test_fr_24,FRANCE,4731,4737,LOC,Q142
hidden_test_fr_24,Rex,10956,10959,PER,NIL
hidden_test_fr_25,Atchison Topeka,254,269,ORG,NIL
hidden_test_fr_25,Chesapeake et Ohio Common,333,358,ORG,NIL
hidden_test_fr_25,Erie Railroad,428,441,ORG,Q1353770
hidden_test_fr_25,Southern Railway,625,641,ORG,Q741266
hidden_test_fr_25,UtahCopper,741,751,ORG,NIL
hidden_test_fr_25,PARIS,1149,1154,LOC,NIL
hidden_test_fr_25,Tréfileries du Havre,1839,1859,ORG,Q3541280
hidden_test_fr_25,SilvaPlana,1900,1910,ORG,NIL
hidden_test_fr_25,Citroën,8841,8848,ORG,Q6746
hidden_test_fr_25,Crédit Foncier d'Algérie,11400,11424,ORG,Q86675373
hidden_test_fr_25,Ouest Aigérien,11853,11867,ORG,NIL
hidden_test_fr_25,Ardcntne,12275,12283,LOC,Q414
hidden_test_fr_27,Thomson-Houston,3648,3663,ORG,NIL
hidden_test_fr_27,Belgique,4399,4407,LOC,Q31
hidden_test_fr_28,Marie,479,484,PER,NIL
hidden_test_fr_28,Maryse Martin,581,594,PER,NIL
hidden_test_fr_28,Paris,1302,1307,LOC,Q90
hidden_test_fr_28,Vincennes,2657,2666,LOC,Q193819
hidden_test_fr_29,Laponie,142,149,LOC,Q5700
hidden_test_fr_29,Laponie,179,186,LOC,Q5700
hidden_test_fr_29,Marc Augier,2963,2974,PER,Q871235
hidden_test_fr_29,Afrique,5053,5060,LOC,Q15
hidden_test_fr_29,Paris,6292,6297,LOC,Q90
hidden_test_fr_30,C.S. Marine-Toulon,260,278,ORG,NIL
hidden_test_fr_30,S.G.,1117,1121,ORG,NIL
hidden_test_fr_30,Stade Clermontois,1126,1143,ORG,Q3495939
hidden_test_fr_30,commissionathlétique de New-York,1760,1792,ORG,NIL
hidden_test_fr_30,Paris,2205,2210,LOC,Q90
hidden_test_fr_30,C.O.Billancourt,3548,3563,ORG,NIL
hidden_test_fr_30,Khaled,4842,4848,PER,NIL
hidden_test_fr_30,France,5211,5217,LOC,Q142
hidden_test_fr_30,Conservatoire de Troyee,5785,5808,ORG,NIL
hidden_test_fr_30,Hawaï,5993,5998,LOC,Q68740
hidden_test_fr_30,Radio37,6804,6811,LOC,Q3416541
hidden_test_fr_30,lle-de-Francé,6980,6993,LOC,NIL
hidden_test_fr_30,"Alex Marodon, des Folies-Bergère",6994,7026,PER,NIL
hidden_test_fr_30,Bordeaux-S.O.,7134,7147,LOC,NIL
hidden_test_fr_30,Radic«-Toulouse,7579,7594,LOC,NIL
hidden_test_fr_30,Radio-37,7660,7668,LOC,Q3416541
hidden_test_fr_30,Poste Parisien,7823,7837,LOC,Q3225826
hidden_test_fr_30,Agen,7931,7935,LOC,NIL
hidden_test_fr_30,Fred Adison,7949,7960,PER,Q3086775
hidden_test_fr_30,AlfredBachelet,8113,8127,PER,Q1575391
hidden_test_fr_30,Agen,8130,8134,LOC,NIL
hidden_test_fr_30,Loterie nationale,8486,8503,ORG,Q3259979
hidden_test_fr_30,TourEiffel,8511,8521,LOC,Q3416879
hidden_test_fr_30,FredAdisor,8779,8789,PER,Q3086775
hidden_test_fr_30,Tour Eiffel,9084,9095,LOC,Q3416879
hidden_test_fr_30,Radio--Paris,9172,9184,LOC,Q1944285
hidden_test_fr_30,Marseille,9269,9278,LOC,NIL
hidden_test_fr_30,Poste Parisien,9352,9366,LOC,Q3225826
hidden_test_fr_30,M. Etcheverry,9523,9536,PER,NIL
hidden_test_fr_30,Ile-de-France,9844,9857,LOC,NIL
hidden_test_fr_30,M. Charles Trenet,9993,10010,PER,Q212549
hidden_test_fr_30,Mlle Leila Ben Sédira,10688,10709,PER,Q42529510
hidden_test_fr_30,Tour Eiffel,10998,11009,LOC,Q3416879
hidden_test_fr_30,Tour Eiffel,11196,11207,LOC,Q3416879
hidden_test_fr_30,Paris-P.T.T.,11254,11266,LOC,Q3416785
hidden_test_fr_30,Luxembourg,11396,11406,LOC,NIL
hidden_test_fr_30,MM. Sarraut,11616,11627,PER,NIL
hidden_test_fr_30,Toulouse-Pyrénées,12250,12267,LOC,Q3532898
hidden_test_fr_30,Strasbourg,12982,12992,LOC,NIL
hidden_test_fr_30,Lyon-P.T.T.,13087,13098,LOC,NIL
hidden_test_fr_30,Jac--ques Bridaris,13521,13539,PER,NIL
hidden_test_fr_30,Radio-Cité,13661,13671,LOC,Q3416608
hidden_test_fr_30,Tour Eiffel,13730,13741,LOC,Q3416879
hidden_test_fr_30,jeune Courtois,14017,14031,PER,NIL
hidden_test_fr_30,Gavaut,14263,14269,PER,NIL
hidden_test_fr_30,Réda Caire,14340,14350,PER,Q922973
hidden_test_fr_30,Radio-Cité,14381,14391,LOC,Q3416608
hidden_test_fr_30,Ko uibychev,15231,15242,ORG,NIL
hidden_test_fr_30,ligne Maginot,16095,16108,LOC,Q162746
hidden_test_fr_31,Etats-Unis,865,875,LOC,Q30
hidden_test_fr_31,Compiègne,1299,1308,LOC,NIL
hidden_test_fr_31,PACIFIQUE,1525,1534,LOC,Q98
hidden_test_fr_31,"Saillant, pré¬sident du C.N.R.",3481,3511,PER,Q822191
hidden_test_fr_31,Radio-Kossuth,4907,4920,ORG,Q502613
hidden_test_fr_31,Fred Astaire,5491,5503,PER,Q100937
hidden_test_fr_31,FranceLibre actualités,5570,5592,ORG,Q3230380
hidden_test_fr_31,Zwobada,5597,5604,PER,Q2848825
hidden_test_fr_31,Mac Orlan,5854,5863,PER,Q546952
hidden_test_fr_31,Georges Clemenceau,6508,6526,PER,Q171730
hidden_test_fr_31,Zwobada,7289,7296,PER,Q2848825
hidden_test_fr_31,Toulouse Olympique,8205,8223,ORG,Q3532920
hidden_test_fr_31,F.F.I. hongrois,10033,10048,ORG,NIL
hidden_test_fr_31,de Gaulle,10060,10069,PER,Q2042
hidden_test_fr_31,Notre-Dame,10072,10082,LOC,Q3413095
hidden_test_fr_31,Londres,10798,10805,LOC,Q84
hidden_test_fr_31,Paris,14099,14104,LOC,Q90
hidden_test_fr_31,"Marcel Marrec, gaillard rougissantde vingt ans",14990,15036,PER,NIL
hidden_test_fr_31,VIEUX-COLOMBIER,16608,16623,LOC,Q2711343
hidden_test_fr_31,jeune pou¬lain Emile Carrara,17478,17506,PER,NIL
hidden_test_fr_31,RésistanceCIGALE,17587,17603,LOC,Q3207410
hidden_test_fr_31,Bihel,18638,18643,PER,NIL
hidden_test_fr_31,Milo,18744,18748,PER,NIL
hidden_test_fr_31,Janine Charrat,19215,19229,PER,Q1682763
hidden_test_fr_31,Girard,19800,19806,PER,NIL
hidden_test_fr_31,Hatz,20514,20518,PER,NIL
hidden_test_fr_31,"Henri Delfosse, pistard plein dequalités",20941,20981,PER,NIL
hidden_test_fr_31,France Libre. actua¬lités,21336,21361,ORG,Q3230380
hidden_test_fr_31,"France Libre, actualités",21788,21812,ORG,Q3230380
hidden_test_fr_31,G. HIGGINS,22284,22294,PER,Q5539550
hidden_test_fr_32,413° R. I.,840,850,ORG,NIL
hidden_test_fr_32,Pierre Loti,3407,3418,PER,Q311854
hidden_test_fr_32,Allemagne,4842,4851,LOC,Q183
hidden_test_fr_32,Alle¬magne,5997,6007,LOC,Q183
hidden_test_fr_32,Georges Oudard,9664,9678,PER,Q15407147
hidden_test_fr_32,Gœthe,9797,9802,PER,Q5879
hidden_test_fr_32,Frédéric,10794,10802,PER,Q58600
hidden_test_fr_32,LIGUE D'ASSAINISSEMENT COMMERCIAL,14895,14928,ORG,NIL
hidden_test_fr_33,Paris,3176,3181,LOC,Q90
hidden_test_fr_33,Bach,4230,4234,PER,Q1339
hidden_test_fr_33,Paris,6269,6274,LOC,Q90
hidden_test_fr_33,Paris,6338,6343,LOC,Q90
hidden_test_fr_33,HENRI DESSENT,6534,6547,ORG,NIL
hidden_test_fr_33,56 fg Saint-Antoine,6781,6800,LOC,NIL
hidden_test_fr_34,Latzko,448,454,PER,Q88339
hidden_test_fr_34,S.F.I.O.,2327,2335,ORG,Q1332068
hidden_test_fr_34,"Ruth Chat¬terton, petite dactylo",4051,4083,PER,Q287713
hidden_test_fr_34,La Courneuve (Seine),4616,4636,LOC,Q244725
hidden_test_fr_34,Jack Lon¬don,6978,6990,PER,Q45765
