doc_id,surface,start_pos,end_pos,type,identifier
GDL-1818-08-04-a-i0002,Drôme,2470,2475,LOC,Q3364
GDL-1818-08-04-a-i0002,Pétion,3386,3392,PER,Q353464
GDL-1818-08-04-a-i0002,Boyer,3727,3732,PER,Q449421
GDL-1818-08-04-a-i0002,"M ^ le cardinal duc de Bayane, pair de France",3736,3781,PER,Q1080412
GDL-1818-08-04-a-i0002,Paris,3824,3829,LOC,Q90
GDL-1818-08-04-a-i0002,aie de Corse,4048,4060,LOC,Q22011067
GDL-1818-08-04-a-i0002,France,4348,4354,LOC,Q142
GDL-1818-08-04-a-i0002,Corse,4398,4403,LOC,Q22011067
GDL-1828-07-04-a-i0008,ESPAGNE,0,7,LOC,Q3399982
GDL-1828-07-04-a-i0008,Oporto,77,83,LOC,Q36433
GDL-1828-07-04-a-i0008,don Miguel,169,179,PER,Q310790
GDL-1828-07-04-a-i0008,général Cadaval,470,485,PER,NIL
GDL-1828-07-04-a-i0008,Portugal,791,799,LOC,Q45670
GDL-1828-07-04-a-i0008,curé Mérino,890,901,PER,Q9029811
GDL-1828-07-04-a-i0008,ddn Miguel,968,978,PER,Q310790
GDL-1828-07-04-a-i0008,Portugal,1066,1074,LOC,Q45670
GDL-1828-07-04-a-i0008,Portugal,1385,1393,LOC,Q45670
GDL-1828-07-04-a-i0008,FRANCE,1400,1406,LOC,Q142
GDL-1828-07-04-a-i0008,France,1567,1573,LOC,Q142
GDL-1828-07-04-a-i0008,M. Salverte,1682,1693,PER,Q3061110
GDL-1828-07-04-a-i0008,France,2890,2896,LOC,Q142
GDL-1828-07-04-a-i0008,M. de Conny,2993,3004,PER,Q20926228
GDL-1828-07-04-a-i0008,France,3098,3104,LOC,Q142
GDL-1828-07-04-a-i0008,France,3587,3593,LOC,Q142
GDL-1828-07-04-a-i0008,Helvétie,3602,3610,LOC,Q39
GDL-1828-07-04-a-i0008,MARSEILLE,4101,4110,LOC,Q23482
GDL-1828-07-04-a-i0008,Tunis,4137,4142,LOC,Q3572
GDL-1838-05-15-a-i0002,France,128,134,LOC,Q142
GDL-1838-05-15-a-i0002,Bélidah,562,569,LOC,Q216990
GDL-1848-07-04-a-i0001,DIÈTE l'ÉDÉIlA LE,22,39,ORG,Q250641
GDL-1848-07-04-a-i0001,Neuchâld SI. Gonzalve-Petitpierre,389,422,PER,Q78068340
GDL-1848-07-04-a-i0001,Tessin,1746,1752,LOC,Q31008
GDL-1848-07-04-a-i0001,Zurich,2283,2289,LOC,Q11943
GDL-1848-07-04-a-i0001,Suisse,2541,2547,LOC,Q39
GDL-1848-07-04-a-i0001,Europe,2577,2583,LOC,Q46
GDL-1848-07-04-a-i0001,Luceme,2609,2615,LOC,Q12121
GDL-1848-07-04-a-i0001,fiàle-ville,2732,2743,LOC,Q12172
GDL-1848-07-04-a-i0001,Scliwylz,2944,2952,LOC,Q12433
GDL-1848-07-04-a-i0001,Glatis,3009,3015,LOC,Q63912
GDL-1848-07-04-a-i0001,Genève,3112,3118,LOC,Q11917
GDL-1848-07-04-a-i0001,M. Aimeras,3120,3130,PER,Q2643720
GDL-1848-07-04-a-i0001,Genève,3530,3536,LOC,Q11917
GDL-1848-07-04-a-i0001,fond,3743,3747,LOC,Q12771
GDL-1848-07-04-a-i0001,Suisse,4166,4172,LOC,Q39
GDL-1848-07-04-a-i0001,Palais,4392,4398,LOC,Q834
GDL-1848-07-04-a-i0001,Berne,4436,4441,ORG,Q11911
GDL-1848-07-04-a-i0001,Zurich,4724,4730,LOC,Q11943
GDL-1848-07-04-a-i0001,Solaire,4732,4739,LOC,Q11929
GDL-1848-07-04-a-i0001,St-Gall,4755,4762,LOC,Q12746
GDL-1848-07-04-a-i0001,Argovie,4764,4771,LOC,Q11972
GDL-1848-07-04-a-i0001,Gerièue,4781,4788,LOC,Q11917
GDL-1848-07-04-a-i0001,Baie campagne,4811,4824,LOC,Q12146
GDL-1848-07-04-a-i0001,Glaris,4836,4842,LOC,Q11922
GDL-1848-07-04-a-i0001,Luceme,4844,4850,LOC,Q12121
GDL-1848-07-04-a-i0001,Zug,4854,4857,LOC,Q11933
GDL-1848-07-04-a-i0001,Neuchâlel,4859,4868,LOC,Q12738
GDL-1848-07-04-a-i0001,Bàle-ville,4870,4880,LOC,Q12172
GDL-1848-07-04-a-i0001,Uri,4949,4952,LOC,Q12404
GDL-1848-07-04-a-i0001,Unlerwalden,4954,4965,LOC,Q214069
GDL-1848-07-04-a-i0001,Berne,5180,5185,LOC,Q11911
GDL-1848-07-04-a-i0001,Berne,5266,5271,LOC,Q11911
GDL-1848-07-04-a-i0001,Genève,5275,5281,LOC,Q11917
GDL-1848-07-04-a-i0001,Berne,5283,5288,LOC,Q11911
GDL-1848-07-04-a-i0001,Europe,5615,5621,LOC,Q46
GDL-1848-07-04-a-i0001,Cornu,5940,5945,LOC,Q69007
GDL-1848-07-04-a-i0001,Tyrol,6476,6481,LOC,Q16543832
GDL-1848-07-04-a-i0001,"M. Albertmi de Ponte, président du gouvernement actuel",7166,7220,PER,Q42314535
GDL-1848-07-04-a-i0001,Rhin,7460,7464,LOC,Q584
GDL-1848-07-04-a-i0001,BERNE,7701,7706,LOC,Q11911
GDL-1848-07-04-a-i0001,Vororl,7783,7789,ORG,Q687312
GDL-1848-07-04-a-i0001,MM. 'Ochsenbeinet Tiller,7872,7896,PER,NIL
GDL-1848-07-04-a-i0001,M. le comte lleinhart,7955,7976,PER,Q15968796
GDL-1848-07-04-a-i0001,Saxe,8155,8159,LOC,Q153015
GDL-1848-07-04-a-i0001,Suisse,8181,8187,LOC,Q39
GDL-1848-07-04-a-i0001,M. Thiard,8298,8307,PER,Q789734
GDL-1848-07-04-a-i0001,FIUBOUKG,8359,8367,LOC,Q12640
GDL-1848-07-04-a-i0001,JNeyruz,9283,9290,LOC,Q66466
GDL-1848-07-04-a-i0001,"Castela, membre du conseil d'Etat et directeur de la police cantonale",9743,9812,PER,Q15621773
GDL-1848-07-04-a-i0001,"M. Thorin, préfet de Fribourg",9838,9867,PER,Q15663331
GDL-1848-07-04-a-i0001,conseil d'Etat,9898,9912,ORG,Q2717001
GDL-1848-07-04-a-i0001,M. Thorin,10037,10046,PER,Q15663331
GDL-1848-07-04-a-i0001,conseil d'Elat,10798,10812,ORG,Q2717001
GDL-1848-07-04-a-i0001,GENÈVE,11169,11175,LOC,Q11917
