doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_fi_3,"hierojatar, les-kirouva Maria Lovisa Tsheepanoff",3452,3500,PER,NIL
hidden_test_fi_3,työn-johtaja Juho Merivaara (Prokoffjeff),3502,3543,PER,NIL
hidden_test_fi_3,lakit. yliopp. Eu-gen Gaideborov,3611,3643,PER,NIL
hidden_test_fi_3,liikemies Constantin Va-gello,3645,3674,PER,NIL
hidden_test_fi_3,konttoristi MikaelGustaf Winter,3729,3760,PER,NIL
hidden_test_fi_3,vääpelinleski MariaSpiridonoff,3802,3832,PER,NIL
hidden_test_fi_3,kauppias Nikolai Tusikoff,3834,3859,PER,NIL
hidden_test_fi_3,entinen aliupseeri Feodor Sofronoff,3860,3895,PER,NIL
hidden_test_fi_3,opet-taja Josef Jaakkimainen,3897,3925,PER,NIL
hidden_test_fi_3,kauppias Peter Vetushenki,3991,4016,PER,NIL
hidden_test_fi_3,ompelijatar Maria Jakovleff,4097,4124,PER,NIL
hidden_test_fi_3,kauppiasPaavali Kosonen,4126,4149,PER,NIL
hidden_test_fi_3,tarjoilija Karl JohanWessert,4151,4179,PER,NIL
hidden_test_fi_3,metallityöntokijä Dimitri Po-rinskin,4181,4217,PER,NIL
hidden_test_fi_3,palvelijatar Maria Heidemann,4219,4247,PER,NIL
hidden_test_fi_3,maalarintyöntekijä Vasili Maltsoff,4284,4318,PER,NIL
hidden_test_fi_3,koneenkäyttäjä Se-men Alexangdroff,4346,4380,PER,NIL
hidden_test_fi_3,etsivä Nikolai Zvetae-vi,4382,4406,PER,NIL
hidden_test_fi_3,palvelijatar Ma-ria Charlotte Berg,4468,4502,PER,NIL
hidden_test_fi_3,lämmittää FransKrohn (Krimensky),4578,4610,PER,NIL
hidden_test_fi_3,kirjakauppias Jo-kiforov,4612,4636,PER,NIL
hidden_test_fi_3,kauppias Feodor Grigorjev,4638,4663,PER,NIL
hidden_test_fi_3,Herman Pettay,4696,4709,PER,NIL
hidden_test_fi_3,kollegineuvos Konstantin Ni-,4734,4762,PER,NIL
hidden_test_fi_3,Simo Kondratjeff,4795,4811,PER,NIL
hidden_test_fi_3,kauppiaanleski Hulda,4882,4902,PER,NIL
hidden_test_fi_3,Lehtovaara,4908,4918,PER,NIL
hidden_test_fi_3,Aleksandra Komaroff,5022,5041,PER,NIL
hidden_test_fi_3,taloudenhoitajatarMari Feodoroff,5043,5075,PER,NIL
hidden_test_fi_3,hierojatar Eleonora Berg,5103,5127,PER,NIL
hidden_test_fi_3,myyjätär Tatjana Si-kov,5161,5184,PER,NIL
hidden_test_fi_3,kauppa-apulainen DimitriRastenberger,5271,5307,PER,NIL
hidden_test_fi_3,palvelijatar Ale-xandra Rubzoff,5353,5384,PER,NIL
hidden_test_fi_3,insinööri Peter Iva-noff,5386,5410,PER,NIL
hidden_test_fi_3,kauppias Nikolai Smirnoff,5412,5437,PER,NIL
hidden_test_fi_3,modistiMaria Finogenoff,5439,5462,PER,NIL
hidden_test_fi_3,talonomistaja AdamMalm,5464,5486,PER,NIL
hidden_test_fi_3,liikkeenjohtaja Feodor Gavriloff,5519,5551,PER,NIL
hidden_test_fi_3,leskirouvaMaria Bjelusoff,5590,5615,PER,NIL
hidden_test_fi_3,kauppa-apulainen VasiliMaligin,5617,5647,PER,NIL
hidden_test_fi_3,lihakaup-pias Artemi Hodareff,5672,5701,PER,NIL
hidden_test_fi_3,suutari Vasili Adu-shkevitsh,5703,5731,PER,NIL
hidden_test_fi_3,liikemies Mordhai Gorell,5851,5875,PER,NIL
hidden_test_fi_3,kauppa-maikustaja Mosos Rosenthal,5877,5910,PER,NIL
hidden_test_fi_3,kauppias Ha-jim Leib Berman,5984,6011,PER,NIL
hidden_test_fi_3,liikemies BenjaminKamtsan,6013,6038,PER,NIL
hidden_test_fi_3,tehtailija Haim Idsik Sverdloff,6040,6071,PER,NIL
hidden_test_fi_3,kasööri Johan Röing:,6148,6168,PER,NIL
hidden_test_fi_3,Saksan,6171,6177,LOC,Q43287
hidden_test_fi_3,kaivertaja KarlStein,6189,6209,PER,NIL
hidden_test_fi_3,sahatyömies Otto VilhelmHyvärinen,6258,6291,PER,NIL
hidden_test_fi_3,metsänhoitaja V.Roschier,6362,6386,PER,NIL
hidden_test_fi_3,Kuolajär-ven,6406,6418,LOC,Q936067
hidden_test_fi_3,E. Köhle-rille,6921,6935,PER,NIL
hidden_test_fi_3,G. Örnille,6937,6947,PER,NIL
hidden_test_fi_3,A. Veledejeffille,6949,6966,PER,NIL
hidden_test_fi_3,A.Anderssonille,6968,6983,PER,NIL
hidden_test_fi_3,A. Palmenille,6987,7000,PER,NIL
hidden_test_fi_3,J. A. Vuoriselle,7020,7036,PER,NIL
hidden_test_fi_3,T.Mäelle,7040,7048,PER,NIL
hidden_test_fi_3,P. Ryy-näselle,7070,7084,PER,NIL
hidden_test_fi_3,J. Markkaselle,7092,7106,PER,NIL
hidden_test_fi_3,C. Vikman̄ille,7115,7129,PER,NIL
hidden_test_fi_3,T. V.Dammertille,7141,7157,PER,NIL
hidden_test_fi_3,eläinlääkäri T. P. Harald,7306,7331,PER,NIL
hidden_test_fi_3,liikennetarkastaja J. V. Nyholm,7902,7933,PER,NIL
hidden_test_fi_3,v.t. liikennetarkastajaF. Enkvist,7950,7983,PER,NIL
hidden_test_fi_3,insin̄ööri M. Fran̄zell,8021,8044,PER,NIL
hidden_test_fi_3,VenäjältäSuomeen,8601,8617,LOC,Q33
hidden_test_fi_3,Ber-nin,8652,8659,LOC,Q70
hidden_test_fi_3,Helsingin luotsipiirissä,8716,8740,ORG,NIL
hidden_test_fi_3,Vaasan lääninvankilan,8829,8850,ORG,Q18662700
hidden_test_fi_3,Hämeenlinnan kuritushuoneen ja työvan-kilan kirjanpitäjä E. A. Pesonen,8970,9040,PER,NIL
hidden_test_fi_3,kruu-nunnimismies Br. Rosenbröijer,9044,9078,PER,NIL
hidden_test_fi_3,Porvoon työväenyh-distyksen,9248,9275,ORG,NIL
hidden_test_fi_3,Nurmijärven kunnanvaltuuston,9530,9558,ORG,NIL
hidden_test_fi_3,Metsän̄omistajain KeskinäisenMetsäpaloapuyhdistyksen,9613,9665,ORG,NIL
hidden_test_fi_3,nuorempi maanmittariL. A. Tenho,9723,9754,PER,NIL
hidden_test_fi_4,J. Gripenbergin,57,72,PER,NIL
hidden_test_fi_4,maanviljelysneuvok-setar Helena Hergbomiltal,99,143,PER,NIL
hidden_test_fi_4,Charlotta Franzenilta,234,255,PER,NIL
hidden_test_fi_4,J. F. Valle-niukselta,264,285,PER,NIL
hidden_test_fi_4,vuorineuvoksetar Emilia Julinin,324,355,PER,NIL
hidden_test_fi_4,Franzenin suvusta,508,525,PER,NIL
hidden_test_fi_4,Frosterukaen suvusta,555,575,PER,NIL
hidden_test_fi_4,K. H. Tuiskunen,965,980,PER,NIL
hidden_test_fi_4,O. R. Sjöberg,983,996,PER,NIL
hidden_test_fi_4,Tuiskusen,1008,1017,PER,NIL
hidden_test_fi_4,Hollolan pi-täjän Miekkilän maalta,1095,1129,LOC,NIL
hidden_test_fi_4,Asikkalan pi-täjän Yrjälän metsästä,1133,1168,LOC,NIL
hidden_test_fi_4,JalkarannanJaakkolan metsästä,1172,1201,LOC,NIL
hidden_test_fi_4,Nakkolan Alastalonmetsästä,1205,1231,LOC,NIL
hidden_test_fi_4,Nakkolan Hannulan met-sästä,1237,1264,LOC,NIL
hidden_test_fi_4,Raippaluodolta Halm-backenilta Wallgrundin ylikylästä,1278,1331,LOC,NIL
hidden_test_fi_4,M. Tuokolta,1823,1834,PER,NIL
hidden_test_fi_4,Onta-reen kylään,1921,1937,LOC,NIL
hidden_test_fi_4,Maanse-länkylään,1958,1974,LOC,NIL
hidden_test_fi_4,Jaalan kirkkoherran F. V. Holmingilta,2257,2294,PER,NIL
hidden_test_fi_4,SchweizerischenLandesmuseum,2494,2521,ORG,Q691896
hidden_test_fi_4,Yrjö Jansson,2869,2881,PER,NIL
hidden_test_fi_4,Uno Si-relius,2883,2896,PER,NIL
hidden_test_fi_4,Invald Sourander,2898,2914,PER,NIL
hidden_test_fi_4,Arvid Göös,2918,2928,PER,NIL
hidden_test_fi_4,Ruotsalaisella kirjalli-suusseuralla,3661,3697,ORG,NIL
hidden_test_fi_4,taitellija Th. Vaenerberg,3884,3909,PER,NIL
hidden_test_fi_4,Holland,3938,3945,LOC,Q55
hidden_test_fi_4,valtionarkkivario R. Hausen,3958,3985,PER,NIL
hidden_test_fi_4,auditör Ekmans,4002,4016,PER,NIL
hidden_test_fi_4,rehtori M. Brenner,4025,4043,PER,Q4096302
hidden_test_fi_4,Fin-land,4095,4103,LOC,Q62633
hidden_test_fi_4,Finland,4125,4132,LOC,Q62633
hidden_test_fi_4,vapahra Magnus Stackelberg,4134,4160,PER,NIL
hidden_test_fi_4,Viborgs socken,4214,4228,LOC,Q3433707
hidden_test_fi_4,rva M.Kiseleffin,4260,4276,PER,NIL
hidden_test_fi_4,taiteilija Th. Vaenerberg,4362,4387,PER,NIL
hidden_test_fi_4,hollantilaisessa aikakauskirjassa DeGids,4393,4433,PROD,Q1816042
hidden_test_fi_4,C. Honighin,4476,4487,PER,NIL
hidden_test_fi_4,lehtori F. V. Inberg,4521,4541,PER,NIL
hidden_test_fi_4,Ottovon Nordenskjöldin,4589,4611,PER,NIL
hidden_test_fi_4,Valtionarkkivario Hausen,4720,4744,PER,NIL
hidden_test_fi_4,kapt. E. G. Henschenin,4800,4822,PER,NIL
hidden_test_fi_4,professori A. Donnerin,4976,4998,PER,NIL
hidden_test_fi_5,Vlakfonteinin,626,639,LOC,Q7939001
hidden_test_fi_5,Jobin,856,861,PER,Q179962
hidden_test_fi_5,Buueriken-raalien Kempin,908,932,PER,Q3161690
hidden_test_fi_5,Kruitzingerin,936,949,PER,Q7192784
hidden_test_fi_6,kapteeni Ruthin,149,164,PER,Q6084483
hidden_test_fi_6,kapteeni Ruthin,374,389,PER,Q6084483
hidden_test_fi_6,Suomen,423,429,LOC,Q62633
hidden_test_fi_6,kapteeni Ruth,476,489,PER,Q6084483
hidden_test_fi_6,kapteeniRuth,534,546,PER,Q6084483
hidden_test_fi_6,kapteeni Ruthin,726,741,PER,Q6084483
hidden_test_fi_6,Wilhelm Wendelin,850,866,PER,NIL
hidden_test_fi_6,Juho Lehtinen,867,880,PER,NIL
hidden_test_fi_6,Asiamies Castrén,881,897,PER,Q5604855
hidden_test_fi_6,Asiamies Karsten,1175,1191,PER,NIL
hidden_test_fi_6,kap-teeni Ruthin,1626,1642,PER,Q6084483
hidden_test_fi_6,Kapt. Ruthin,1956,1968,PER,Q6084483
hidden_test_fi_6,Rouwa Aino Ackté=Renwal=lin Tosca,2048,2081,PER,Q64005751
hidden_test_fi_6,Scarpian,2254,2262,PER,Q64005719
hidden_test_fi_6,Ca=waradossin,2434,2447,PER,Q64005951
hidden_test_fi_6,O. M.,3463,3468,PER,NIL
hidden_test_fi_6,Kansallisteatterissa,3470,3490,LOC,Q1200969
hidden_test_fi_7,Kol=pinjoen,269,280,LOC,NIL
hidden_test_fi_7,Uhlow,777,782,PER,NIL
hidden_test_fi_7,Koltinia,950,958,PER,NIL
hidden_test_fi_7,Uhlow,1025,1030,PER,NIL
hidden_test_fi_7,Uhlow,1220,1225,PER,NIL
hidden_test_fi_7,Tschernikowin,1422,1435,LOC,NIL
hidden_test_fi_7,Soljkow,1713,1720,PER,NIL
hidden_test_fi_7,Ka=nadan hallitus,2038,2055,ORG,NIL
hidden_test_fi_7,Witte,2263,2268,PER,NIL
hidden_test_fi_7,kapteenitSmirnow,2405,2421,PER,NIL
hidden_test_fi_7,Lishin,2434,2440,PER,NIL
hidden_test_fi_7,Fushimassa,2634,2644,LOC,NIL
hidden_test_fi_7,komentaja Boisman,2693,2710,PER,NIL
hidden_test_fi_7,Saksan,2896,2902,LOC,Q43287
hidden_test_fi_7,Saksan,2936,2942,LOC,Q43287
hidden_test_fi_7,Jenassa,2979,2986,LOC,Q32063050
hidden_test_fi_7,Ellen=bogen,3306,3317,PER,NIL
hidden_test_fi_7,Itäwalta,3319,3327,LOC,Q28513
hidden_test_fi_7,Askew,3330,3335,PER,NIL
hidden_test_fi_7,Englanti,3337,3345,LOC,Q21
hidden_test_fi_7,Mendel,3347,3353,PER,NIL
hidden_test_fi_7,Johann,3368,3374,PER,NIL
hidden_test_fi_7,We=näjä,3376,3383,LOC,Q34266
hidden_test_fi_7,Wollmar,3385,3392,PER,NIL
hidden_test_fi_7,Vaijerin,3506,3514,LOC,Q154195
hidden_test_fi_7,Württem=bergin,3518,3532,LOC,NIL
hidden_test_fi_7,Wollmar,3620,3627,PER,NIL
hidden_test_fi_7,Molkenbuhr,3755,3765,PER,NIL
hidden_test_fi_7,Junkkeripuo=lue,3883,3898,ORG,NIL
hidden_test_fi_7,Gerisch,3944,3951,PER,NIL
hidden_test_fi_7,Saksan,3997,4003,LOC,Q43287
hidden_test_fi_7,Pohjois=Belfastin,5071,5088,LOC,NIL
hidden_test_fi_7,Saksan,5208,5214,LOC,Q43287
hidden_test_fi_7,Ranskan,5217,5224,LOC,Q70802
hidden_test_fi_7,Rosen,5239,5244,PER,NIL
hidden_test_fi_7,Rewoil,5247,5253,PER,NIL
hidden_test_fi_7,TohtoriRosen,5345,5357,PER,NIL
hidden_test_fi_7,Ranskassa,5552,5561,LOC,Q70802
hidden_test_fi_7,Saksan,5594,5600,LOC,Q43287
hidden_test_fi_7,Harry Maclean,5774,5787,PER,NIL
hidden_test_fi_7,Saksa,6523,6528,LOC,Q43287
hidden_test_fi_7,kuwernööri Lindeqwistin,6643,6666,PER,Q106081
hidden_test_fi_7,Morengan,6715,6723,PER,Q315748
hidden_test_fi_7,Wit=boista,6744,6754,PER,Q705564
hidden_test_fi_7,Saksalla,7137,7145,LOC,Q43287
hidden_test_fi_7,Majuri Meister,7254,7268,PER,NIL
hidden_test_fi_8,T. S.,312,317,PROD,Q2616090
hidden_test_fi_8,Halkosaareen,1000,1012,LOC,NIL
hidden_test_fi_8,Raittiusseura Yritys 2:n,1169,1193,ORG,NIL
hidden_test_fi_8,Tyysterniemellä,1206,1221,LOC,NIL
hidden_test_fi_8,monttööri G. Lindström,1850,1872,PER,NIL
hidden_test_fi_8,Siiwolahden,1919,1930,LOC,NIL
hidden_test_fi_8,kaupp. I. Wolkof=fin,1982,2002,PER,NIL
hidden_test_fi_8,Hra L:n,2097,2104,PER,NIL
hidden_test_fi_8,Pu=dasjärwen Jongun kylässä,2418,2445,LOC,Q11866880
hidden_test_fi_8,Louhen,2804,2810,PROD,Q11876276
hidden_test_fi_8,Suomessa,2901,2909,LOC,Q62633
hidden_test_fi_8,Louhi,3200,3205,PROD,Q11876276
hidden_test_fi_8,Olawin kylpylaitoksessa,3524,3547,ORG,NIL
hidden_test_fi_8,laulajatar ElliWeckman,3715,3737,PER,NIL
hidden_test_fi_8,neiti Aström,3741,3753,PER,NIL
hidden_test_fi_8,MrSampbell,4012,4022,PER,NIL
hidden_test_fi_9,Ruhtinas Bülowin,0,16,PER,NIL
hidden_test_fi_9,Bü=lowille,451,461,PER,NIL
hidden_test_fi_9,Bülowia,808,815,PER,NIL
hidden_test_fi_9,Bülowilla,842,851,PER,NIL
hidden_test_fi_9,Potsda=mista Berliniin,1028,1050,LOC,Q64
hidden_test_fi_9,Berlinin ku=ninkaallisessa linnassa,1168,1203,LOC,NIL
hidden_test_fi_9,Saksan,1627,1633,LOC,Q43287
hidden_test_fi_11,Jumalan,217,224,PER,Q825
hidden_test_fi_13,Bergen kaupungissa Norjassa,525,552,LOC,Q20
hidden_test_fi_13,Suomen,606,612,LOC,Q62633
hidden_test_fi_14,Koi-wiston kylän,1931,1947,LOC,NIL
hidden_test_fi_17,Jumalan,70,77,PER,Q825
hidden_test_fi_17,Jumalan Pyhältä Hengeltä,122,146,PER,Q825
hidden_test_fi_17,Jumala,228,234,PER,Q825
hidden_test_fi_18,Jumalan,50,57,PER,Q825
hidden_test_fi_19,Jumala kaikkiwaltias,11,31,PER,Q825
hidden_test_fi_19,C. M. W—dén,680,691,PER,NIL
hidden_test_fi_19,Wiipurin entiseenkuwernementtiin,1903,1935,LOC,Q440068
hidden_test_fi_19,WiipuristaHelsinkiin,2851,2871,LOC,Q1757
hidden_test_fi_20,Yläjärwestä Pyhäjärwen pitäjässä,2,34,LOC,Q4514438
hidden_test_fi_20,O. W. S.,713,721,PROD,Q18661135
hidden_test_fi_20,Lähettäjä J.W:nen,753,770,PER,NIL
hidden_test_fi_20,S:ren,2175,2180,PROD,Q21483135
hidden_test_fi_21,talolliset Kalle Jussilan,37,62,PER,NIL
hidden_test_fi_21,Kalle Tätilän,66,79,PER,NIL
hidden_test_fi_21,Suomenkin,2510,2519,LOC,Q62633
hidden_test_fi_21,Dawidin,2640,2647,PER,Q41370
hidden_test_fi_21,Ju-malamme,2694,2704,PER,Q825
hidden_test_fi_21,Jumala,2756,2762,PER,Q825
hidden_test_fi_21,"I. Brusila,entinen waltiopäiwämies",2907,2941,PER,NIL
hidden_test_fi_21,Ruskealanpappilaan,2965,2983,LOC,NIL
hidden_test_fi_21,Suomen,3255,3261,LOC,Q62633
hidden_test_fi_21,Beth-lehemiksi,3626,3640,LOC,Q29376012
hidden_test_fi_21,Suomen,3648,3654,LOC,Q62633
hidden_test_fi_21,Suomessa,4115,4123,LOC,Q62633
hidden_test_fi_21,Suomettarella,4230,4243,PROD,NIL
hidden_test_fi_21,Auralla,4247,4254,PROD,NIL
hidden_test_fi_22,Kustaawin pit.,138,152,LOC,Q807900
hidden_test_fi_22,Welku=an,154,162,LOC,NIL
hidden_test_fi_22,Iniön kapp,166,176,ORG,NIL
hidden_test_fi_22,Lokalahden kapp.,272,288,ORG,NIL
hidden_test_fi_22,Uudenkaupungin maaseurak.,291,316,ORG,NIL
hidden_test_fi_22,Uudenkirkon pit.,339,355,LOC,Q3366114
hidden_test_fi_22,Pyhämaan pit.,375,388,LOC,NIL
hidden_test_fi_22,K. H. Lundahn,530,543,ORG,NIL
hidden_test_fi_22,Anningaistentullissa leipoja F. H. Henrikssonin,1240,1287,PER,NIL
hidden_test_fi_22,Huittis=ten torwisoittokunnalle,1573,1604,ORG,NIL
hidden_test_fi_22,Turun kaupunkilähe=tyksen,1764,1789,ORG,NIL
hidden_test_fi_23,National Tiden=delle,20,40,PROD,Q10594813
hidden_test_fi_23,Saksan,2010,2016,LOC,Q183
hidden_test_fi_23,Rjetsch,2478,2485,PROD,Q1419486
hidden_test_fi_23,Unkarissa,2537,2546,LOC,Q171150
