doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
hidden_test_fi_4,2898,2914,Invald Sourander,NIL,PER,NIL,Invald Sourander,no,0
hidden_test_fi_4,2929,2954,Professori J. J. Tikkanen,Q6210955,PER,Q6210955,Johan Jakob Tikkanen,yes,22.781827926635742
hidden_test_fi_4,4237,4245,Runeberg,Q215339,PER,Q215339,Johan Ludvig Runeberg,yes,20.705373764038086
hidden_test_fi_4,4301,4312,Rune-bergin,Q215339,PER,Q215339,Johan Ludvig Runeberg,yes,23.97885513305664
hidden_test_fi_4,4500,4519,J. L. Ru-nebergistä,Q215339,PER,Q215339,Johan Ludvig Runeberg,yes,35.08110046386719
hidden_test_fi_4,4639,4649,Runebergin,Q215339,PER,Q215339,Johan Ludvig Runeberg,yes,20.76178550720215
hidden_test_fi_4,5215,5226,Helsingissä,Q1757,LOC,Q1757,Helsinki,yes,25.340761184692383
hidden_test_fi_4,5237,5248,Tampereella,Q40840,LOC,Q40840,Tampere,yes,24.65380859375
hidden_test_fi_5,1042,1057,kenraali French,Q335059,PER,Q335059,John French,yes,17.561126708984375
hidden_test_fi_5,1169,1183,Johannesburgin,Q34647,LOC,Q34647,Johannesburg,yes,19.48702621459961
hidden_test_fi_5,1215,1224,Englannin,Q21,LOC,Q21,Englanti,yes,21.0914306640625
hidden_test_fi_6,867,880,Juho Lehtinen,NIL,PER,NIL,Juho Lehtinen,no,0
hidden_test_fi_6,2335,2345,rwa Acktén,Q259161,PER,Q259161,Aino Ackté,yes,8.447105407714844
hidden_test_fi_6,2710,2722,rouwa Acktén,Q259161,PER,Q259161,Aino Ackté,yes,15.667986869812012
hidden_test_fi_6,2876,2883,neitiL.,Q4962176,PER,Q4962176,Signe Liljequist,yes,10.974559783935547
hidden_test_fi_7,2333,2342,Nebogatow,Q967806,PER,Q967806,Nikolai Nebogatov,yes,22.4340877532959
hidden_test_fi_7,2506,2520,Roshestwenskin,Q453702,PER,Q453702,Zinovi Rožestvenski,yes,19.564586639404297
hidden_test_fi_7,5717,5724,Marokon,Q1028,LOC,Q1028,Marokko,yes,23.566123962402344
hidden_test_fi_7,6502,6521,Saksan Etelä-Afrika,Q153665,LOC,Q153665,Saksan Lounais-Afrikka,yes,12.065314292907715
hidden_test_fi_8,2921,2930,Hai=luoto,Q1569280,LOC,Q1569280,Hailuoto,yes,26.78602409362793
hidden_test_fi_8,3653,3696,"Felser, ihmelapsi soittimensa kä=sittelyssä",NIL,PER,NIL,"Felser, ihmelapsi soittimensa kä=sittelyssä",no,0
hidden_test_fi_8,3715,3737,laulajatar ElliWeckman,NIL,PER,NIL,laulajatar ElliWeckman,no,0
hidden_test_fi_10,51,70,edustajaL. Ingmanin,Q440166,PER,Q440166,Lauri Ingman,yes,22.64732551574707
hidden_test_fi_11,217,224,Jumalan,Q825,PER,Q825,Jumala,yes,14.78506851196289
hidden_test_fi_12,409,419,Mer=kurius,Q308,LOC,Q308,Merkurius,yes,26.408597946166992
hidden_test_fi_12,428,431,Maa,Q2,LOC,Q2,Maa,yes,24.586301803588867
hidden_test_fi_12,435,439,Mars,Q111,LOC,Q111,Mars,yes,28.90626335144043
hidden_test_fi_12,504,512,Saturnus,Q193,LOC,Q193,Saturnus,yes,27.320432662963867
hidden_test_fi_12,523,531,Neptunus,Q332,LOC,Q332,Neptunus,yes,30.256214141845703
hidden_test_fi_14,0,9,Säkylästä,Q780914,LOC,Q780914,Säkylä,yes,17.18438720703125
hidden_test_fi_19,2726,2736,Wiipurissa,Q14657,LOC,Q14657,Viipuri,yes,26.462284088134766
hidden_test_fi_20,558,566,Oulunkin,Q47048,LOC,Q47048,Oulu,yes,19.96237564086914
hidden_test_fi_20,724,737,Saarijärweltä,Q984858,LOC,Q984858,Saarijärvi,yes,26.762834548950195
hidden_test_fi_21,5,24,Alastaron pitäjässä,Q206601,LOC,Q206601,Alastaro,yes,29.980165481567383
hidden_test_fi_21,2862,2873,Alastarolta,Q206601,LOC,Q206601,Alastaro,yes,17.410079956054688
hidden_test_fi_21,3727,3738,Kurkijoelta,Q15839066,LOC,Q15839066,Kurkijoki,yes,21.981285095214844
hidden_test_fi_21,3752,3798,Itä-Karjalan pulskaan pääkaupunkiinSortawalaan,Q196397,LOC,Q196397,Sortavala,yes,17.128347396850586
hidden_test_fi_21,3916,3939,Laatokka nimisen lehden,Q18680151,PROD,Q18680151,Laatokka,yes,19.47849464416504
hidden_test_fi_22,198,215,Tai=wassalon pit.,Q807904,LOC,Q807904,Taivassalo,yes,13.151895523071289
hidden_test_fi_22,813,827,Ahwenanmeressä,Q271043,LOC,Q271043,Ahvenanmeri,yes,22.542280197143555
hidden_test_fi_23,1913,1927,Köpenhaminasta,Q1748,LOC,Q1748,Kööpenhamina,yes,21.890302658081055
hidden_test_fi_23,2486,2493,Timesin,Q50008,PROD,Q50008,The Times,yes,20.059566497802734
