doc_id,start_pos,end_pos,surface,type,identifier
document_000094.html,58,65,Norwich,MISC,Q11991993
document_000094.html,66,79,Musical Union,MISC,Q11991993
document_000099.html,16,23,Statira,MISC,NIL
document_000099.html,51,60,Artaserse,MISC,NIL
document_000103.html,11,23,Ettore Fiori,PER,Q55912552
document_000103.html,25,38,Manuel Garcia,PER,Q333183
document_000103.html,3,9,Benson,PER,NIL
document_000103.html,40,51,P. Goldberg,PER,NIL
document_000103.html,67,82,T. A. Wallworth,PER,NIL
document_000106.html,50,55,Prior,PER,NIL
document_000107.html,108,122,Grosvenor Hall,LOC,Q5610643
document_000107.html,41,65,Grosvenor Choral Society,ORG,NIL
document_000110.html,125,140,Theodore Distin,PER,Q76098551
document_000110.html,36,50,Agnes Drummond,PER,NIL
document_000110.html,114,123,Henry Guy,PER,NIL
document_000111.html,105,144,Almanach général de tous les spectacles,MISC,Q3235618
document_000113.html,0,9,Mrs. Shaw,PER,Q3291051
document_000119.html,29,35,London,LOC,Q84
document_000121.html,0,16,Dr. Anslem Bayly,PER,Q4770596
document_000124.html,86,96,Cannobiano,LOC,Q3982039
document_000125.html,77,85,Don Juan,MISC,Q192039
document_000137.html,57,73,Pio Glanchettini,PER,Q18819786
document_000139.html,62,66,Rome,LOC,Q220
document_000140.html,25,30,Forde,PER,NIL
document_000142.html,60,67,Messiah,MISC,Q207732
document_000143.html,14,54,Counterpoint of the ancients and moderns,MISC,NIL
document_000145.html,55,60,Pagin,PER,Q516496
document_000145.html,93,103,Van Malder,PER,Q509130
document_000149.html,97,105,Bradford,LOC,Q22905
document_000149.html,107,112,Yorks,LOC,Q163
document_000151.html,58,75,trio of the Fates,MISC,NIL
document_000154.html,44,57,Miss Stephens,PER,Q5052928
document_000155.html,33,46,Mr. H. Keeton,PER,Q1438256
document_000158.html,30,36,Berliz,LOC,Q64
document_000159.html,99,110,Mr. Clifton,PER,Q6224338
document_000159.html,112,122,Mr. Crouch,PER,NIL
document_000160.html,6,13,Barbaja,PER,Q908235
document_000165.html,0,17,Signor Sabastiani,PER,Q109802688
document_000169.html,52,82,Charleston Presbyterian Church,LOC,NIL
document_000170.html,0,8,M. Spohr,PER,Q57226
document_000176.html,42,53,Tor di Nona,LOC,Q3516772
document_000177.html,0,8,Grazioli,PER,Q1525873
document_000178.html,46,59,Newnham Croft,LOC,Q7018643
document_000178.html,61,70,Cambridge,LOC,Q350
document_000182.html,64,69,Valli,LOC,Q1109934
document_000183.html,26,34,Levassor,PER,NIL
document_000184.html,39,53,Trinity Chapel,LOC,Q7842633
document_000184.html,55,63,New York,LOC,Q60
document_000186.html,107,115,Oratorio,MISC,NIL
document_000187.html,165,170,Bible,MISC,Q1845
document_000189.html,66,85,Mademoiselle Sontag,PER,Q64098
document_000191.html,25,32,Antient,MISC,Q17510840
document_000192.html,0,6,Ramsay,PER,Q654775
document_000194.html,38,71,National Training School of Music,ORG,Q55082727
document_000197.html,3,20,Mr. Willert Beale,PER,Q7795125
document_000201.html,55,60,China,LOC,Q148
document_000204.html,59,71,Dr. Sullivan,PER,NIL
document_000205.html,55,74,Mr. William Laidlaw,PER,Q8014247
document_000207.html,23,28,Paris,LOC,Q90
document_000207.html,59,65,Capron,PER,Q120697
document_000209.html,80,97,Maestro del Fante,PER,Q18416097
document_000210.html,62,73,Alfred Shaw,PER,Q3291051
document_000210.html,101,108,Bennett,PER,Q201164
document_000210.html,91,99,Phillips,PER,NIL
document_000210.html,110,116,Walton,PER,NIL
document_000210.html,122,134,J. Isherwood,PER,NIL
document_000218.html,39,62,Chapel Royal of Prussia,ORG,NIL
document_000223.html,19,33,Hannah Edouard,PER,NIL
document_000223.html,54,65,Marie Duval,PER,NIL
document_000223.html,67,85,Mary Jane Williams,PER,NIL
document_000224.html,47,54,Theatre,LOC,Q1155331
document_000225.html,72,81,Yorkshire,LOC,Q163
document_000226.html,71,90,Dr. H. J. Gauntlett,PER,Q11925412
document_000227.html,99,111,Fanny Steers,PER,Q104234927
document_000228.html,70,79,Louis XIV,PER,NIL
document_000231.html,23,37,Miss Rainforth,PER,Q17355767
document_000235.html,71,88,Pontifical Chapel,LOC,NIL
document_000237.html,0,10,Lord Bacon,PER,Q37388
document_000238.html,10,37,St. Mary - at - Hill Church,LOC,Q7594548
document_000241.html,39,46,Society,ORG,NIL
document_000242.html,37,51,theatre Favart,LOC,Q872222
document_000248.html,22,29,meeting,MISC,NIl
document_000249.html,2,26,Mrs. Mounsey Bartholomew,PER,Q4766585
document_000249.html,39,47,H. Smart,PER,Q466189
document_000249.html,66,81,Brinley Richard,PER,Q4850963
document_000249.html,28,37,J. Barnby,PER,NIL
document_000250.html,0,6,Sontag,PER,Q64098
document_000250.html,26,34,Brussels,LOC,Q9005
document_000253.html,29,45,Lord Chamberlain,PER,Q541755
document_000254.html,0,10,Mr. Linley,PER,Q5541748
document_000256.html,36,46,Sir Sidney,PER,NIL
document_000259.html,64,98,National Training School for Music,ORG,Q55082727
document_000260.html,0,5,Grisi,PER,Q287344
document_000261.html,12,23,John Dobson,PER,NIL
document_000262.html,120,133,Mr. Armstrong,PER,NIL
document_000264.html,95,100,Paris,LOC,Q90
document_000267.html,42,62,CHARLES JOSEPH FROST,PER,Q94766323
document_000270.html,24,35,Mrs. Bridge,PER,NIL
document_000272.html,13,30,Ciro riconosciuto,MISC,Q18325000
document_000275.html,39,51,Madame Pasta,PER,Q240963
document_000276.html,156,166,Mr. Bishop,PER,Q1200639
document_000280.html,40,61,Chevalier de Lorraine,PER,Q916954
document_000281.html,51,60,Schneider,PER,Q213906
document_000281.html,62,67,Loewe,PER,Q158899
document_000282.html,0,5,Ferri,PER,Q804749
document_000282.html,239,245,Athens,LOC,Q1524
document_000282.html,7,16,Matteucci,PER,NIL
document_000284.html,22,37,Madame Caradori,PER,Q16065895
document_000284.html,42,64,Mademoiselle Brambilla,PER,Q3847905
document_000284.html,80,95,Signors Curioni,PER,Q87346693
document_000284.html,97,107,Pellegrini,PER,NIL
document_000287.html,84,99,Rev. Mr. Liston,PER,Q5724966
document_000290.html,36,47,the Passion,MISC,Q237382
document_000291.html,0,6,Varesi,PER,Q102075928
document_000292.html,0,22,Michel Richard Lalande,PER,Q312979
document_000292.html,52,57,Rebel,PER,NIL
document_000294.html,30,46,Miss Edith Wynne,PER,Q7422270
document_000296.html,0,11,Antoine Law,PER,NIL
document_000299.html,196,214,Devonshire - house,LOC,Q5267865
document_000309.html,49,69,Dr. Clarke Whitfield,PER,Q6226247
document_000314.html,85,90,Gebel,PER,Q472371
document_000315.html,75,90,Mr. T. M. Mudie,PER,Q18577092
document_000316.html,74,92,Her Royal Highness,PER,Q61328
document_000318.html,41,50,Cambridge,LOC,Q350
document_000319.html,17,29,Boyton Smith,PER,Q110136517
document_000319.html,31,43,E. H. Thorne,PER,Q5345615
document_000319.html,59,74,E. M. Delaborde,PER,NIL
document_000319.html,99,111,E. H. Turpin,PER,NIL
document_000319.html,159,175,J. E. Richardson,PER,NIL
document_000319.html,198,209,J. Tilleard,PER,NIL
document_000320.html,60,78,Mr Geos L. O3scoop,PER,NIL
document_000321.html,0,11,Crescentini,PER,Q552124
document_000321.html,48,69,conservatory of Peris,ORG,Q463055
document_000323.html,46,74,Prince de la Tour d’Auvergne,PER,Q3132295
document_000323.html,80,98,Dake of Manchester,PER,Q860041
document_000324.html,30,46,Messrs. Clementi,PER,Q193673
document_000325.html,100,104,Jews,ORG,Q7325
document_000327.html,7,16,C. Morgan,PER,NIL
document_000331.html,37,51,Lupus - street,LOC,NIL
document_000332.html,0,13,Mr. De Beriot,PER,Q385217
document_000333.html,4,21,Fitzwilliam Music,MISC,Q1421448
document_000338.html,43,55,M. Tolbeeque,PER,Q2871419
document_000339.html,25,39,Choral Society,ORG,NIL
document_000344.html,160,171,Lord Dudley,PER,Q8019995
document_000346.html,0,5,Cupis,PER,Q1684628
document_000348.html,44,57,Covent Garden,LOC,Q55018
document_000348.html,61,71,Drury Lane,LOC,Q1756626
document_000349.html,13,35,G. and W. B. Whittaker,ORG,Q19862364
document_000349.html,75,84,Cheapside,LOC,Q1068693
document_000351.html,0,13,Dr. Harington,PER,Q18671401
document_000353.html,48,57,Helmstadt,LOC,Q504431
document_000355.html,83,99,Academy of Music,ORG,Q4671497
document_000356.html,0,26,The Merry Wives of Windsor,MISC,NIL
document_000357.html,27,36,Shakspere,PER,Shakspere
document_000358.html,154,168,Signer -Monari,PER,Q3680460
document_000361.html,0,21,Gebauer Francois Réné,PER,Q96558
document_000361.html,34,44,Veisailles,LOC,Q621
document_000362.html,54,69,Charles Ambrose,PER,Q5075106
document_000363.html,42,62,College of Organists,ORG,Q3305373
document_000365.html,4,21,Duke of Edinburgh,PER,Q158143
document_000366.html,105,112,Bennett,PER,Q201164
document_000366.html,117,122,Lucas,PER,Q5080372
document_000371.html,51,61,Rubinstein,PER,Q87567
document_000374.html,3,20,Pastoral Symphony,MISC,Q246433
document_000375.html,0,11,Cripplegate,LOC,Q1619586
document_000377.html,23,41,Duke of Cumberland,PER,Q162302
document_000378.html,37,50,Archbishop of,PER,Q3048710
document_000379.html,48,59,Mr. J. Lunn,PER,Q16198956
document_000380.html,46,66,Leopoldstadt theatre,LOC,Q255887
document_000382.html,29,35,Gnecco,PER,Q1121021
document_000389.html,59,78,Brilliant Polonaise,MISC,NIL
document_000390.html,112,119,Bristol,LOC,Q23154
document_000392.html,52,59,Messiah,MISC,Q207732
document_000393.html,0,13,National Hymn,MISC,Q40807
document_000393.html,61,76,Prince of Wales,PER,Q20875
document_000394.html,27,43,Achille in Sciro,MISC,Q18280239
document_000394.html,53,76,L’Ingannatore ingannato,MISC,NIL
document_000396.html,87,92,Baden,LOC,Q4100
document_000396.html,18,35,Catl August Weber,PER,NIL
document_000397.html,0,9,Dr. Sponr,PER,Q57226
document_000398.html,151,165,Der Freischutz,MISC,Q156435
document_000400.html,21,30,Canticles,MISC,Q51670
document_000400.html,48,72,His Grace the Archbishop,PER,Q377308
document_000402.html,79,92,Musical World,MISC,Q115925788
document_000403.html,172,183,M. Quaranta,PER,NIL
document_000405.html,0,13,Mr. Kiallmark,PER,Q18671297
document_000408.html,45,55,Mr. Waters,PER,Q16859200
document_000409.html,20,36,Mr. E. J. Bilton,PER,Q110966934
document_000409.html,55,64,Cambridge,LOC,Q350
document_000410.html,16,29,Francis Fowke,PER,NIL
document_000414.html,63,67,Hall,LOC,NIL
document_000418.html,71,104,Devonshire Park and Baths Company,ORG,NIL
document_000418.html,138,150,Skating Rink,LOC,NIL
document_000419.html,61,76,Vernon - street,LOC,NIL
document_000420.html,10,24,the Elf - King,MISC,NIL
document_000423.html,112,129,St. Benet - place,LOC,Q130590
document_000423.html,77,90,R. S. Jackson,PER,NIL
document_000424.html,0,17,Fabio Constantini,PER,Q3737659
document_000424.html,87,104,chapel of Loretto,LOC,Q654996
document_000427.html,49,60,Mr. Novello,PER,Q2526705
document_000428.html,36,41,York.,LOC,Q1984708
document_000428.html,32,35,New,LOC,New
document_000430.html,46,64,Duke of Cumberland,PER,Q162302
document_000432.html,0,13,M. Le- vassor,PER,Q3385954
document_000436.html,4,19,W. H.- Cummings,PER,Q3827349
document_000440.html,41,62,Mass for Eight Voices,MISC,Q723790
document_000441.html,69,89,M. W. P. de C. Vrugt,PER,NIL
document_000441.html,111,120,M. Lafont,PER,NIL
document_000442.html,0,7,Society,ORG,NIL
document_000444.html,42,54,F. W. Crouch,PER,Q5497599
document_000446.html,8,18,Magnificat,MISC,NIL
document_000446.html,23,36,Nunc dimittis,MISC,NIL
document_000448.html,0,9,Battimore,LOC,Q5092
document_000449.html,41,56,Holy Scriptureg,MISC,Q1845
document_000450.html,95,105,Blackheath,LOC,Q880861
document_000450.html,72,93,Morden College Chapel,LOC,NIL
document_000451.html,124,144,Prince of Swartzburg,PER,Q832878
document_000455.html,44,67,Memoir of Central India,MISC,NIL
document_000457.html,30,41,Mr. Bennett,PER,NIL
document_000459.html,16,31,Mrs. Carmichael,PER,NIL
document_000459.html,37,51,Messrs. Hobart,PER,NIL
document_000459.html,53,58,Peake,PER,NIL
document_000459.html,78,87,C. Wilson,PER,NIL
document_000460.html,100,114,Mr. Waddington,PER,NIL
document_000461.html,26,36,MISS DOLBY,PER,Q4164386
document_000461.html,41,68,FELIX MENDELLSOAN BARTHOLDY,PER,Q46096
document_000464.html,23,34,The Pirates,MISC,Q7757254
document_000464.html,61,78,The Haunted Tower,MISC,Q85807416
document_000465.html,31,36,Costa,PER,NIL
document_000466.html,56,62,Prowse,ORG,Q16988845
document_000466.html,69,84,Haoway - street,LOC,NIL
document_000467.html,32,42,Miss Paton,PER,Q16888398
document_000467.html,54,75,Madame Caradori Allan,PER,Q16065895
document_000467.html,77,99,Mademoiselle Brambilla,PER,Q3984276
document_000469.html,46,62,Jupiter Symphony,MISC,Q232367
document_000470.html,56,70,Mrs. Moscheles,PER,Q159551
document_000471.html,93,131,His Royal Highness the Prince of Wales,PER,Q20875
document_000474.html,31,42,Miss Little,PER,NIL
document_000474.html,47,64,Mr. Thomas Acland,PER,NIL
document_000477.html,201,214,Jubel Cantata,MISC,NIL
document_000478.html,0,6,Gloria,MISC,NIL
document_000478.html,7,9,in,MISC,NIL
document_000478.html,10,18,Excelsis,MISC,NIL
document_000478.html,60,74,Mass Fantasias,MISC,NIL
document_000480.html,54,67,opera of Dido,MISC,NIL
document_000481.html,64,75,G. Eagleton,PER,NIL
document_000481.html,84,97,F. O. Stevens,PER,NIL
document_000481.html,99,105,Wickes,PER,NIL
document_000483.html,123,136,Staffordshire,LOC,Q23105
document_000486.html,38,49,Zauberfiote,MISC,Q5064
document_000486.html,54,65,Massaniello,MISC,Q470773
document_000488.html,11,38,St. Mary - at - Hiil Church,LOC,Q7594548
document_000488.html,40,49,Eastcheap,LOC,Q1790942
document_000488.html,51,55,City,LOC,Q84
document_000495.html,0,6,Braham,PER,Q5231664
document_000496.html,34,52,Sir Fohn Stevenson,PER,Q4442571
document_000498.html,33,72,Railway Clearing House Musical Society+,ORG,NIL
document_000499.html,89,112,his Majesty the Emperor,PER,Q76555
document_000504.html,4,19,Greek Committee,ORG,Q2985590
document_000504.html,31,36,Paris,LOC,Q90
document_000505.html,0,7,Eichner,PER,Q473837
document_000506.html,0,10,Mr. Cramer,PER,Q455212
document_000507.html,21,29,Angelica,MISC,NIL
document_000510.html,17,40,Joseph and his Brethren,MISC,Q3184458
document_000511.html,60,69,Mr. Pixis,PER,Q571716
document_000514.html,41,56,J. F. Walmisley,PER,NIL
document_000516.html,37,50,Thomas Haynes,PER,Q7790528
document_000519.html,4,13,Impromptu,MISC,Q7912616
document_000520.html,44,61,Mr. F. C. Watkins,PER,NIL
document_000521.html,34,51,Count de Clermont,PER,NIL
document_000523.html,151,157,Ramsay,PER,Q654775
document_000523.html,159,167,Hamilton,PER,Q18671568
document_000523.html,169,176,Thomson,PER,Q5545192
document_000523.html,197,205,Macneill,PER,Q5696799
document_000523.html,188,195,Skinner,PER,NIL
document_000523.html,213,223,Cunningham,PER,NIL
document_000527.html,0,5,Ebers,PER,Q6231101
document_000528.html,34,40,London,LOC,Q84
document_000529.html,0,11,M. Barriere,PER,Q726908
document_000534.html,97,112,Mount of Olives,MISC,Q1087216
document_000535.html,48,57,Mr. Parke,PER,Q18757223
document_000537.html,0,8,Philidor,PER,Q362339
document_000539.html,144,162,Theatre Montausier,LOC,NIL
document_000541.html,33,38,Court,ORG,NIL
document_000543.html,25,37,M. Siismayer,PER,Q310518
document_000543.html,55,61,Vienna,LOC,Q1741
document_000543.html,74,83,Breitkopf,PER,Q55902416
document_000543.html,88,95,Haertel,PER,Q1419801
document_000547.html,272,291,Royal Italian Opera,ORG,Q55018
document_000548.html,22,48,Princess Belmonte Spinelli,PER,Q23010905
document_000549.html,14,21,Lambeth,LOC,Q148349
document_000553.html,37,47,M. Jullien,PER,Q660539
document_000555.html,93,102,Haymarket,LOC,Q893034
document_000557.html,85,111,Academie Royale de Musique,ORG,Q283339
document_000558.html,52,58,Mr. O.,PER,NIL
document_000560.html,125,133,Graziani,PER,NIL
document_000560.html,149,156,Mariano,PER,NIL
document_000571.html,34,56,Royal Academy of Music,ORG,Q1144673
document_000572.html,129,145,Charles Duvernoy,PER,Q1064184
document_000572.html,116,124,Frederic,PER,NIL
document_000573.html,23,41,Mademoiselle Pasta,PER,Q240963
document_000574.html,49,54,Balfe,PER,Q434171
document_000576.html,17,31,Mr. Carmichael,PER,NIL
document_000576.html,137,154,Miss Marie Ternan,PER,NIL
document_000578.html,16,22,Stiick,MISC,Q2654296
document_000580.html,37,52,Arthur O’ Leary,PER,Q17984779
document_000580.html,69,85,Brinley Richards,PER,Q4850963
document_000580.html,54,67,Harold Thomas,PER,NIL
document_000580.html,107,117,T. Wingham,PER,NIL
document_000586.html,55,62,Telford,PER,NIL
document_000586.html,67,74,Telford,PER,NIL
document_000590.html,0,9,Mr. Ebers,PER,Q6231101
document_000597.html,0,24,Antoine Barthelemi Bruni,PER,Q599823
document_000598.html,54,59,Cirio,PER,NIL
document_000603.html,46,54,Phillips,PER,Q18671452
document_000603.html,56,60,Hill,PER,NIL
document_000603.html,66,72,Severn,PER,NIL
document_000604.html,12,22,Palestrina,LOC,Q243133
document_000604.html,69,78,Preeneste,LOC,Q243133
document_000608.html,93,106,Parish Church,ORG,NIL
document_000609.html,41,57,Master Whitehead,PER,NIL
document_000609.html,81,90,Mr. Ellis,PER,NIL
document_000610.html,72,93,Stabat mater dolorosa,MISC,NIL
document_000614.html,57,70,Signor Garcia,PER,NIL
document_000615.html,56,66,Mr. Braham,PER,Q1699393
document_000617.html,106,120,Mr. J. Barratt,PER,NIL
document_000617.html,141,156,Mr. Barraclough,PER,NIL
document_000619.html,95,115,Westminster Aquarium,LOC,Q7373667
document_000620.html,51,59,La Pieta,ORG,Q3687237
document_000620.html,79,96,Licéo Filarmonico,ORG,Q368820
document_000622.html,29,50,Doctor and Apothecary,MISC,Q1235105
document_000623.html,89,94,Italy,LOC,Q38
document_000625.html,15,22,Storace,PER,Q2369747
document_000626.html,138,142,Rome,LOC,Q220
document_000631.html,0,15,Louis Capotorti,PER,Q17992489
document_000634.html,0,6,Morley,PER,NIL
document_000634.html,53,64,Mr. Housley,PER,NIL
document_000637.html,69,74,Weber,PER,Q154812
document_000638.html,139,145,Greece,LOC,Q41
document_000638.html,150,154,Rome,LOC,Q220
document_000640.html,53,67,Weekes and Co.,ORG,NIL
document_000640.html,73,89,Hanover - street,LOC,NIL
document_000646.html,0,5,Furno,PER,Q555808
document_000647.html,54,69,Egmont Overture,MISC,Q1156413
document_000650.html,57,64,Bethnal,LOC,Q124204
document_000650.html,65,71,Green.,LOC,Q124204
document_000656.html,71,85,Mr. John Parry,PER,Q6251987
document_000659.html,0,18,Mr. Henry Aldridge,PER,NIL
document_000660.html,23,30,Solomon,MISC,Q1123627
document_000663.html,135,147,Fanny Boxell,PER,NIL
document_000665.html,88,114,Academie Royale de Musique,ORG,Q283339
document_000667.html,18,34,Signor de Beguis,PER,Q3770409
document_000669.html,36,51,String Quintett,MISC,Q3133298
document_000669.html,90,103,Austrian Hymn,MISC,Q30562
document_000670.html,29,40,L’Olimpiade,MISC,Q1225668
document_000670.html,45,55,Demofoonte,MISC,Q3022187
document_000670.html,73,89,Giu riconosciuto,MISC,NIL
document_000671.html,0,9,Beethoven,PER,Q255
document_000671.html,67,68,A,MISC,Q260957
document_000671.html,30,31,",",MISC,Q260957
document_000671.html,54,55,",",MISC,Q260957
document_000672.html,29,49,Mr. Walter Macfarren,PER,Q18954633
document_000673.html,33,48,Catholic Clergy,ORG,Q1195138
document_000676.html,39,45,Cramer,PER,Q455212
document_000677.html,33,48,Padrr Sabbatini,PER,NIL
document_000678.html,29,35,Boston,LOC,Q100
document_000680.html,4,21,Fitzwilliam Music,MISC,Q1421448
document_000682.html,89,105,Miss Julia Jones,PER,NIL
document_000687.html,0,9,M. Danjou,PER,Q444728
document_000688.html,72,88,Hanover - street,LOC,NIL
document_000691.html,147,165,Signor Santar elli,PER,Q5565524
document_000693.html,85,91,France,LOC,Q142
document_000697.html,39,50,Exeter Hall,ORG,Q81173
document_000699.html,96,119,Santa Maria ad Martyras,LOC,Q99309
document_000700.html,73,81,Cornwall,LOC,Q23148
document_000701.html,41,53,J. Moscheles,PER,Q159551
document_000702.html,146,154,Cornhill,LOC,Q1782039
document_000702.html,174,187,Duke - street,LOC,Q19461422
document_000702.html,110,127,Mr. Joseph Thomas,PER,NIL
document_000702.html,132,144,Finch - line,LOC,NIL
document_000703.html,0,16,Delcambre Thomas,PER,Q55836534
document_000703.html,27,29,M.,PER,Q289996
document_000703.html,30,33,Ozi,PER,Q289996
document_000704.html,9,23,Mr. Fitzgerald,PER,NIL
document_000707.html,54,63,Dr. Fowle,PER,NIL
document_000712.html,18,35,Haymarket Theatre,LOC,Q540426
document_000712.html,73,83,Drury Lane,LOC,Q1756626
document_000712.html,0,9,the Déuce,MISC,NIL
document_000714.html,85,91,France,LOC,Q142
document_000717.html,52,81,the Honourable Richard Strutt,PER,Q75270792
document_000718.html,84,95,Ghibellines,ORG,Q187742
document_000718.html,108,115,Guelphs,ORG,Q187742
document_000718.html,127,133,Orsini,ORG,Q855303
document_000718.html,146,153,Colonna,ORG,Q327202
document_000719.html,233,257,National Training School,ORG,Q55082727
document_000719.html,266,275,Mr. Pauer,PER,Q79183
document_000721.html,126,133,d’Angri,PER,Q5358988
document_000722.html,64,69,Paris,LOC,Q90
document_000723.html,47,58,Schramstein,LOC,Q878205
document_000723.html,482,487,Rhine,LOC,Q584
document_000723.html,117,127,Konigstein,LOC,NIL
document_000725.html,108,120,Madame Grisi,PER,Q287344
document_000725.html,143,152,Tamburini,PER,Q605376
document_000725.html,268,272,Czar,PER,Q130734
document_000726.html,247,261,South - street,LOC,Q28803180
document_000726.html,134,139,Opera,ORG,NIL
document_000727.html,26,43,London University,ORG,Q193196
document_000727.html,62,78,Professor Morgan,PER,Q208448
document_000727.html,221,231,Hermogenes,PER,Q1336424
document_000728.html,20,41,Church Choral Society,ORG,Q379124
document_000728.html,248,256,New York,LOC,Q60
document_000728.html,306,329,Harlem Oratorio Society,ORG,NIL
document_000729.html,112,120,Servilia,PER,Q63534091
document_000729.html,169,174,Annio,PER,Q63534077
document_000729.html,136,144,Graziani,PER,NIL
document_000730.html,44,54,Dr. Crotch,PER,Q718709
document_000730.html,102,117,Madame Caradori,PER,Q16065895
document_000730.html,292,305,Miss Stephens,PER,Q5052928
document_000730.html,310,320,Miss Paton,PER,Q16888398
document_000731.html,58,79,La Naissance de Venus,MISC,NIL
document_000733.html,27,32,Birde,PER,Q208375
document_000733.html,46,53,Farrant,PER,Q7325622
document_000733.html,108,114,Greene,PER,Q615819
document_000733.html,58,65,Gibbons,PER,NIL
document_000733.html,70,75,Child,PER,NIL
document_000734.html,0,9,John Bull,PER,Q511463
document_000735.html,319,328,Mrs. Shaw,PER,Q3291051
document_000736.html,226,255,Lieutenant - Colonel Perronet,PER,Q4670375
document_000738.html,51,64,Last Judgment,MISC,Q1218918
document_000739.html,22,28,Heeley,LOC,Q5697963
document_000739.html,281,296,Mr. Joseph Kaye,PER,NIL
document_000741.html,0,23,Madame Kraus - Wranisky,PER,Q55895823
document_000741.html,48,62,Madame Seidler,PER,Q6373188
document_000742.html,18,38,Mademoiselle Lalande,PER,Q3132487
document_000743.html,133,157,The Banner of St. George,MISC,NIL
document_000743.html,179,193,In Hammersbach,MISC,NIL
document_000743.html,170,175,March,MISC,NIL
document_000743.html,68,70,No,MISC,NIL
document_000744.html,142,147,Italy,LOC,Q38
document_000744.html,286,291,Orfeo,MISC,Q723776
document_000744.html,349,356,Aleeste,MISC,Q1046495
document_000744.html,387,410,grand * duke of Tuscany,PER,Q151321
document_000745.html,69,81,Morning Post,ORG,Q1750567
document_000745.html,197,214,Mystéres de Parts,MISC,Q737501
document_000745.html,277,283,Soulié,PER,Q2031275
document_000745.html,286,304,Memoires du Diable,MISC,Q106739760
document_000747.html,86,96,Miss Birch,PER,NIL
document_000748.html,191,210,Royal Italian Opera,LOC,Q55018
document_000748.html,381,388,Colomba,MISC,NIL
document_000749.html,9,18,Jarnowick,PER,Q1526160
document_000749.html,211,220,Jarnowick,PER,Q1526160
document_000749.html,31,37,London,LOC,Q84
document_000750.html,27,32,Carey,PER,Q1606590
document_000750.html,130,135,Carey,PER,Q1606590
document_000750.html,237,242,Carey,PER,Q1606590
document_000751.html,91,98,Durante,PER,Q2286657
document_000754.html,124,128,Rome,LOC,Q220
document_000756.html,162,179,As the Hart pants,MISC,Q1192046
document_000756.html,213,217,Gaul,PER,Q4723319
document_000756.html,388,396,St. Paul,MISC,Q1429593
document_000756.html,122,129,Loreley,MISC,NIL
document_000756.html,145,154,Ave Maria,MISC,NIL
document_000757.html,159,178,Royai Italian Opera,ORG,Q55018
document_000757.html,236,251,Signor Nicolini,PER,Q3083329
document_000757.html,253,267,Signor Marconi,PER,Q5479431
