doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_fr_28,rue de Ri¬voli,3267,3281,LOC,NIL
hidden_test_fr_28,André Camy,3300,3310,PER,NIL
hidden_test_fr_28,Union Nationale des Croiseurs,4784,4813,ORG,NIL
hidden_test_fr_28,Carantec,4982,4990,LOC,Q459642
hidden_test_fr_28,"Bernard Frank,capitaine au long-cours",5250,5287,PER,NIL
hidden_test_fr_29,Laponie,142,149,LOC,Q5700
hidden_test_fr_29,Laponie,1765,1772,LOC,Q5700
hidden_test_fr_29,Marc Augier,2963,2974,PER,Q871235
hidden_test_fr_29,Tharaud,4780,4787,PER,NIL
hidden_test_fr_29,Marc Augier,4824,4835,PER,Q871235
hidden_test_fr_29,M. Tharaud aîné,5555,5570,PER,NIL
hidden_test_fr_29,Ernest,5729,5735,PER,NIL
hidden_test_fr_30,Paul Doguiaux,35,48,PER,NIL
hidden_test_fr_30,C.S. Marine-Toulon,260,278,ORG,NIL
hidden_test_fr_30,C.A. Montrouge,505,519,ORG,NIL
hidden_test_fr_30,F.C. Lyon,538,547,ORG,Q1387328
hidden_test_fr_30,Genève,1054,1060,LOC,NIL
hidden_test_fr_30,Stade Clermontois,1126,1143,ORG,Q3495939
hidden_test_fr_30,JohnPhelan,1876,1886,PER,NIL
hidden_test_fr_30,C.A. Genève,2026,2037,ORG,NIL
hidden_test_fr_30,François ESTRADE,2067,2083,PER,NIL
hidden_test_fr_30,S.C.A. Orléanais,2301,2317,ORG,NIL
hidden_test_fr_30,Cuzol,2475,2480,PER,NIL
hidden_test_fr_30,Palais des Sports,2505,2522,LOC,Q2234305
hidden_test_fr_30,Rochard,2641,2648,PER,NIL
hidden_test_fr_30,Chatillon,2649,2658,PER,NIL
hidden_test_fr_30,Tostain,2662,2669,PER,NIL
hidden_test_fr_30,Rérolle,2748,2755,PER,NIL
hidden_test_fr_30,Kouidri,3072,3079,PER,NIL
hidden_test_fr_30,Jim McVey,4581,4590,PER,NIL
hidden_test_fr_30,Goldosky,4646,4654,PER,NIL
hidden_test_fr_30,Cos¬te,4732,4738,PER,NIL
hidden_test_fr_30,Khaled,4842,4848,PER,NIL
hidden_test_fr_30,Grenoble,5765,5773,LOC,NIL
hidden_test_fr_30,Conservatoire de Troyee,5785,5808,ORG,NIL
hidden_test_fr_30,d'Indy,5848,5854,PER,Q313584
hidden_test_fr_30,Tour Eiffel,5918,5929,LOC,Q3416879
hidden_test_fr_30,Lille,6256,6261,LOC,NIL
hidden_test_fr_30,Bordeaux--S.-O.,6661,6676,LOC,NIL
hidden_test_fr_30,pianiste grecque MarikaPapaïoanou,6932,6965,PER,NIL
hidden_test_fr_30,Tour Eiffel,7091,7102,LOC,Q3416879
hidden_test_fr_30,Lille,7444,7449,LOC,NIL
hidden_test_fr_30,Paris--P.T.T.,7473,7486,LOC,Q3416785
hidden_test_fr_30,Guy Lou,7696,7703,PER,NIL
hidden_test_fr_30,Fernande Saala,7704,7718,PER,NIL
hidden_test_fr_30,Radio-Méditerranée,7911,7929,LOC,NIL
hidden_test_fr_30,Agen,7931,7935,LOC,NIL
hidden_test_fr_30,Strasbourg,8092,8102,LOC,NIL
hidden_test_fr_30,Agen,8130,8134,LOC,NIL
hidden_test_fr_30,Rennes,8247,8253,LOC,NIL
hidden_test_fr_30,Ile-de-France,8290,8303,LOC,NIL
hidden_test_fr_30,Radio--Luxembourg,8305,8322,LOC,NIL
hidden_test_fr_30,TourEiffel,8511,8521,LOC,Q3416879
hidden_test_fr_30,J.-J.France,8684,8695,LOC,Q142
hidden_test_fr_30,J. Simonot,8843,8853,PER,NIL
hidden_test_fr_30,Jane Stick,8857,8867,PER,NIL
hidden_test_fr_30,Tour Eiffel,9084,9095,LOC,Q3416879
hidden_test_fr_30,Strasbourg,9248,9258,LOC,NIL
hidden_test_fr_30,Limoges,9260,9267,LOC,NIL
hidden_test_fr_30,Marseille,9269,9278,LOC,NIL
hidden_test_fr_30,Byrrh,9426,9431,ORG,Q277817
hidden_test_fr_30,Limoges,9452,9459,LOC,NIL
hidden_test_fr_30,M. Etcheverry,9523,9536,PER,NIL
hidden_test_fr_30,Radio-Toulouse,9631,9645,LOC,NIL
hidden_test_fr_30,Curly,9872,9877,PER,NIL
hidden_test_fr_30,Yvonne Galli,10276,10288,PER,Q37183683
hidden_test_fr_30,Leipzig,10582,10589,LOC,NIL
hidden_test_fr_30,Tour Eiffel,10630,10641,LOC,Q3416879
hidden_test_fr_30,Paris-P.T.T.,10659,10671,LOC,Q3416785
hidden_test_fr_30,Nice,10992,10996,LOC,NIL
hidden_test_fr_30,Tour Eiffel,10998,11009,LOC,Q3416879
hidden_test_fr_30,B.C.,11065,11069,LOC,Q1191294
hidden_test_fr_30,Tour Eiffel,11196,11207,LOC,Q3416879
hidden_test_fr_30,Luxembourg,11396,11406,LOC,NIL
hidden_test_fr_30,Tour Eiffel,11704,11715,LOC,Q3416879
hidden_test_fr_30,Grenoble,12129,12137,LOC,NIL
hidden_test_fr_30,Limoges,12241,12248,LOC,NIL
hidden_test_fr_30,Luxembourg,12719,12729,LOC,NIL
hidden_test_fr_30,Roméo Cariès,12793,12805,PER,NIL
hidden_test_fr_30,Tour Eiffel,12868,12879,LOC,Q3416879
hidden_test_fr_30,Strasbourg,12982,12992,LOC,NIL
hidden_test_fr_30,Rennes,13156,13162,LOC,NIL
hidden_test_fr_30,Angers,13202,13208,LOC,Q38380
hidden_test_fr_30,Bordeaux--Lafayette,13211,13230,LOC,NIL
hidden_test_fr_30,Tour Eiffel,13730,13741,LOC,Q3416879
hidden_test_fr_30,Clervaux,13925,13933,LOC,NIL
hidden_test_fr_30,"10, faub. Montmartre",14153,14173,LOC,NIL
hidden_test_fr_30,Orchestre de la Coupoledu Montparnasse,14188,14226,LOC,NIL
hidden_test_fr_30,Radio-Paris,14229,14240,LOC,NIL
hidden_test_fr_30,Paris-P.T.T.,14468,14480,LOC,Q3416785
hidden_test_fr_30,Limo--ges,14723,14732,LOC,NIL
hidden_test_fr_30,frères Simkov,15587,15600,PER,NIL
hidden_test_fr_30,frères Nuss,16025,16036,PER,NIL
hidden_test_fr_30,Maurice Nuss,16643,16655,PER,NIL
hidden_test_fr_30,"maire, en fonction depuis 42 ans, M. Charles Hilaire",17150,17202,PER,NIL
hidden_test_fr_31,général-colonel Javrenkov,381,406,PER,NIL
hidden_test_fr_31,Compiègne,1299,1308,LOC,NIL
hidden_test_fr_31,Man¬che,1384,1391,LOC,Q34640
hidden_test_fr_31,Arabie séoudite,2975,2990,LOC,Q251395
hidden_test_fr_31,Varennes Yzeures-sur-Touraine,3067,3096,LOC,Q273886
hidden_test_fr_31,office du Baccalauréat,3835,3857,ORG,NIL
hidden_test_fr_31,Zwobada,4681,4688,PER,Q2848825
hidden_test_fr_31,PARIS,4824,4829,LOC,Q90
hidden_test_fr_31,Champs-Elysées,6477,6491,LOC,NIL
hidden_test_fr_31,Zwobada,7289,7296,PER,Q2848825
hidden_test_fr_31,"Marcel Marrec, lenouveau championde demi - fond dela F. S. G. T.",7837,7901,PER,NIL
hidden_test_fr_31,Bayonne,9136,9143,LOC,NIL
hidden_test_fr_31,Stadoceste Toulousain,9227,9248,ORG,NIL
hidden_test_fr_31,JeanGalla,9262,9271,PER,Q3172200
hidden_test_fr_31,Paris,10022,10027,LOC,Q90
hidden_test_fr_31,CORSE,10709,10714,LOC,Q14112
hidden_test_fr_31,Vél'd'Hiv',13041,13051,LOC,Q1274969
hidden_test_fr_31,Maurice Pelgrain,14140,14156,PER,NIL
hidden_test_fr_31,Ar¬mée rouge,14618,14630,ORG,Q251395
hidden_test_fr_31,Mac Orlan,14652,14661,PER,Q546952
hidden_test_fr_31,Marcel Marrec,15076,15089,PER,NIL
hidden_test_fr_31,Maurice Sondeyron,16188,16205,PER,NIL
hidden_test_fr_31,"Paul Runart, l'actif directeur sportif duVélo Club de Levallois",17357,17420,PER,NIL
hidden_test_fr_31,M. Paul Abram,18419,18432,PER,NIL
hidden_test_fr_31,Leduc,18605,18610,PER,NIL
hidden_test_fr_31,Mlle Thérèse Marodon,19027,19047,PER,NIL
hidden_test_fr_31,Lucien Knabel,19403,19416,PER,NIL
hidden_test_fr_31,LE CHANTILLY,20251,20263,LOC,NIL
hidden_test_fr_31,Dramez,20535,20541,PER,NIL
hidden_test_fr_31,mon¬sieur Ruinart,21570,21587,PER,NIL
hidden_test_fr_31,R. FLAMBART,22022,22033,PER,NIL
hidden_test_fr_31,Prouff,22134,22140,PER,Q1685775
hidden_test_fr_31,Bongiorni,22142,22151,PER,Q274940
hidden_test_fr_31,Ran¬zoni,22191,22199,PER,Q3386750
hidden_test_fr_32,413° R. I.,840,850,ORG,NIL
hidden_test_fr_32,Paris,6434,6439,LOC,Q90
hidden_test_fr_32,René Davoust,10919,10931,PER,NIL
hidden_test_fr_32,MARIANNE,14978,14986,PROD,Q3291276
hidden_test_fr_32,Marcelle Routier,15248,15264,PER,Q59529616
hidden_test_fr_33,Hôtel-de-Ville,6140,6154,LOC,Q968939
hidden_test_fr_33,PARIS. (XIIe) Cour du Bel-Air,6750,6779,LOC,NIL
hidden_test_fr_34,S.F.I.O.,2327,2335,ORG,Q1332068
hidden_test_fr_34,Vidal,7036,7041,PER,NIL
hidden_test_fr_34,Piat¬nitski,7073,7084,PER,Q586545
